Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.71 [1.63-1.79],7.716e-99,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.70 [1.62-1.78],2.536e-99,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.67 [1.58-1.77],2.788e-67,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.66 [1.58-1.75],1.660e-78,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.64 [1.57-1.72],4.496e-91,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.63 [1.55-1.72],1.620e-76,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.62 [1.53-1.71],2.263e-64,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.52 [1.43-1.63],1.746e-30,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.49 [1.42-1.57],7.871e-48,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.44 [1.37-1.51],7.993e-42,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.43 [1.36-1.50],7.566e-43,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.42 [1.35-1.49],5.579e-37,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.35 [1.28-1.41],7.167e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.33 [1.27-1.41],1.022e-20,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.27 [1.21-1.33],8.220e-19,***,Creatinine
L-VLDL-TG%,1.24 [1.18-1.31],4.357e-10,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.21 [1.15-1.27],5.811e-07,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.20 [1.14-1.26],9.206e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.19 [1.13-1.26],4.190e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.19 [1.13-1.25],2.873e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,1.18 [1.12-1.25],0.001,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.16 [1.10-1.23],0.004,**,Glycoprotein Acetyls
S-HDL-CE%,0.88 [0.83-0.92],0.050,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-FC%,0.87 [0.83-0.92],0.017,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG,0.86 [0.82-0.91],0.024,*,Triglycerides in Large LDL
XL-VLDL-PL,0.85 [0.81-0.90],0.003,**,Phospholipids in Very Large VLDL
L-VLDL-PL,0.85 [0.81-0.90],0.002,**,Phospholipids in Large VLDL
Omega-6%,0.85 [0.81-0.90],1.024e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.85 [0.80-0.90],0.002,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.85 [0.80-0.90],7.207e-04,***,Triglycerides in Very Large HDL
L-VLDL-P,0.84 [0.80-0.89],5.322e-04,***,Concentration of Large VLDL Particles
LDL-size,0.84 [0.80-0.89],4.730e-06,***,Average Diameter for LDL Particles
MUFA,0.84 [0.80-0.89],5.441e-05,***,Monounsaturated Fatty Acids
L-VLDL-L,0.83 [0.79-0.88],1.152e-05,***,Total-Lipids in Large VLDL
PUFA%,0.83 [0.79-0.87],6.189e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.83 [0.79-0.87],4.773e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
Albumin,0.83 [0.79-0.87],9.950e-09,***,Albumin
S-LDL-FC%,0.83 [0.79-0.87],3.878e-11,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-PL,0.82 [0.78-0.87],2.570e-05,***,Phospholipids in Very Large HDL
M-HDL-PL,0.82 [0.78-0.87],5.590e-08,***,Phospholipids in Medium HDL
XL-VLDL-FC,0.82 [0.78-0.87],1.535e-06,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,0.82 [0.78-0.87],2.232e-07,***,Triglycerides in Medium VLDL
L-HDL-PL,0.82 [0.77-0.87],1.563e-06,***,Phospholipids in Large HDL
L-VLDL-FC,0.81 [0.77-0.86],9.239e-08,***,Free Cholesterol in Large VLDL
L-HDL-CE%,0.81 [0.77-0.84],9.168e-16,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-C%,0.81 [0.77-0.85],3.943e-12,***,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-L,0.80 [0.76-0.84],2.049e-11,***,Total-Lipids in Medium HDL
M-LDL-FC%,0.80 [0.76-0.84],3.228e-14,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.80 [0.76-0.84],4.253e-11,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE,0.80 [0.76-0.84],1.050e-11,***,Cholesteryl Esters in Medium HDL
Unsaturation,0.80 [0.76-0.84],3.782e-13,***,Degree of Unsaturation
IDL-FC%,0.79 [0.75-0.83],5.792e-17,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-L,0.79 [0.75-0.84],2.043e-10,***,Total-Lipids in Large HDL
M-HDL-C,0.79 [0.75-0.83],1.463e-13,***,Cholesterol in Medium HDL
XL-VLDL-PL%,0.78 [0.75-0.82],1.185e-24,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-HDL-P,0.78 [0.74-0.82],4.886e-14,***,Concentration of Medium HDL Particles
S-HDL-PL,0.78 [0.74-0.82],7.096e-16,***,Phospholipids in Small HDL
XL-HDL-L,0.78 [0.73-0.83],4.542e-11,***,Total-Lipids in Very Large HDL
L-HDL-CE,0.78 [0.73-0.83],2.537e-11,***,Cholesteryl Esters in Large HDL
HDL-PL,0.78 [0.74-0.82],3.358e-15,***,Phospholipids in HDL
Omega-3,0.78 [0.74-0.82],1.070e-14,***,Omega-3 Fatty Acids
PUFA/MUFA,0.78 [0.73-0.82],1.057e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,0.77 [0.74-0.81],1.001e-24,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,0.77 [0.73-0.82],3.900e-12,***,Cholesterol in Large HDL
XL-HDL-FC,0.77 [0.73-0.82],2.550e-13,***,Free Cholesterol in Very Large HDL
L-HDL-FC,0.77 [0.73-0.82],3.584e-12,***,Free Cholesterol in Large HDL
L-HDL-P,0.77 [0.72-0.82],5.646e-12,***,Concentration of Large HDL Particles
XL-HDL-CE%,0.77 [0.73-0.80],5.594e-22,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.76 [0.73-0.80],1.560e-24,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-C,0.76 [0.71-0.80],1.435e-17,***,Cholesterol in Large VLDL
S-HDL-L,0.75 [0.72-0.79],6.620e-22,***,Total-Lipids in Small HDL
VLDL-L,0.75 [0.72-0.80],4.190e-20,***,Total-Lipids in VLDL
M-HDL-FC,0.75 [0.71-0.79],3.970e-19,***,Free Cholesterol in Medium HDL
L-VLDL-C%,0.75 [0.72-0.79],3.000e-22,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-C,0.75 [0.71-0.79],6.182e-18,***,Cholesterol in Very Large VLDL
S-VLDL-P,0.75 [0.71-0.79],1.119e-18,***,Concentration of Small VLDL Particles
L-HDL-FC%,0.75 [0.72-0.78],1.639e-39,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,0.75 [0.71-0.79],1.843e-21,***,Total-Lipids in HDL
M-LDL-CE%,0.74 [0.71-0.78],1.419e-26,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoA1,0.74 [0.70-0.78],9.747e-24,***,Apolipoprotein A1
XS-VLDL-FC%,0.74 [0.71-0.77],3.394e-37,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-C,0.74 [0.69-0.78],3.844e-17,***,Cholesterol in Very Large HDL
DHA,0.74 [0.70-0.78],1.066e-21,***,Docosahexaenoic Acid
XL-HDL-CE,0.73 [0.69-0.78],2.763e-17,***,Cholesteryl Esters in Very Large HDL
L-VLDL-CE%,0.73 [0.70-0.77],3.488e-27,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-CE,0.73 [0.69-0.77],1.400e-23,***,Cholesteryl Esters in HDL
SFA,0.73 [0.69-0.77],4.561e-27,***,Saturated Fatty Acids
