Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.44 [2.09-2.85],6.312e-24,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.20 [1.96-2.46],2.181e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.18 [1.95-2.42],3.157e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.17 [1.96-2.40],1.721e-46,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.01 [1.83-2.20],1.845e-45,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.96 [1.76-2.17],5.167e-31,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.93 [1.76-2.11],3.819e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.85 [1.69-2.03],1.574e-33,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.85 [1.69-2.02],6.492e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
Creatinine,1.84 [1.70-1.99],5.169e-48,***,Creatinine
L-HDL-PL%,1.78 [1.64-1.94],2.102e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.72 [1.56-1.89],9.055e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.66 [1.51-1.84],2.811e-18,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.65 [1.50-1.82],3.236e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.64 [1.50-1.80],2.109e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-size,1.64 [1.47-1.82],1.119e-14,***,Average Diameter for VLDL Particles
S-HDL-TG%,1.63 [1.46-1.82],9.074e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.55 [1.40-1.72],2.779e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.54 [1.38-1.72],5.489e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.50 [1.34-1.67],9.229e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.45 [1.32-1.59],1.121e-09,***,Triglycerides in Small HDL
XL-VLDL-TG,1.44 [1.32-1.57],2.024e-10,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.42 [1.30-1.55],5.236e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.42 [1.30-1.54],3.900e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.41 [1.29-1.53],1.937e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.40 [1.28-1.52],1.519e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,1.39 [1.26-1.54],5.425e-06,***,Triglycerides in VLDL
XL-HDL-FC%,1.39 [1.26-1.53],7.038e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.38 [1.25-1.53],8.483e-05,***,Glycoprotein Acetyls
Total-TG,1.37 [1.25-1.52],3.543e-05,***,Total-Triglycerides
XXL-VLDL-FC,1.37 [1.26-1.50],4.031e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.36 [1.24-1.49],3.341e-05,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,1.36 [1.24-1.49],3.272e-05,***,Triglycerides in Small VLDL
XL-VLDL-P,1.35 [1.23-1.48],1.748e-05,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,1.35 [1.23-1.48],4.272e-05,***,Triglycerides in Large VLDL
IDL-PL%,1.34 [1.22-1.48],7.593e-04,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-C,1.34 [1.22-1.47],6.497e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.31 [1.20-1.43],2.184e-04,***,Triglycerides in Small LDL
XXL-VLDL-CE,1.30 [1.19-1.43],0.005,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.30 [1.18-1.43],0.007,**,Phospholipids in Very Large VLDL
L-VLDL-PL,1.29 [1.17-1.42],0.030,*,Phospholipids in Large VLDL
L-VLDL-P,1.29 [1.17-1.41],0.022,*,Concentration of Large VLDL Particles
XS-VLDL-PL,0.76 [0.68-0.84],0.047,*,Phospholipids in Very Small VLDL
HDL-P,0.76 [0.68-0.84],0.028,*,Concentration of HDL Particles
Total-L,0.75 [0.69-0.83],4.760e-04,***,Total-Lipids in Lipoprotein Particles
PC,0.75 [0.68-0.82],5.918e-04,***,Phosphatidylcholines
HDL-L,0.74 [0.67-0.82],0.004,**,Total-Lipids in HDL
M-LDL-CE,0.74 [0.67-0.82],8.613e-04,***,Cholesteryl Esters in Medium LDL
S-HDL-CE%,0.73 [0.67-0.80],6.079e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-C,0.73 [0.66-0.81],0.001,**,Cholesterol in Small VLDL
LDL-size,0.73 [0.66-0.80],5.330e-06,***,Average Diameter for LDL Particles
PUFA,0.73 [0.66-0.80],2.298e-05,***,Polyunsaturated Fatty Acids
S-LDL-CE,0.73 [0.66-0.81],2.411e-04,***,Cholesteryl Esters in Small LDL
Cholines,0.72 [0.66-0.80],5.723e-06,***,Total-Cholines
Total-PL,0.72 [0.66-0.79],1.531e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-P,0.72 [0.65-0.80],7.063e-05,***,Total-Concentration of Lipoprotein Particles
M-LDL-L,0.72 [0.65-0.79],1.440e-05,***,Total-Lipids in Medium LDL
XL-HDL-CE%,0.72 [0.66-0.78],9.559e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-L,0.71 [0.64-0.79],2.197e-05,***,Total-Lipids in Very Small VLDL
S-LDL-L,0.71 [0.64-0.79],1.084e-05,***,Total-Lipids in Small LDL
S-LDL-P,0.71 [0.64-0.79],4.522e-05,***,Concentration of Small LDL Particles
M-LDL-PL,0.71 [0.64-0.79],9.451e-06,***,Phospholipids in Medium LDL
VLDL-CE,0.70 [0.64-0.78],3.046e-06,***,Cholesteryl Esters in VLDL
M-VLDL-FC,0.70 [0.63-0.78],1.434e-05,***,Free Cholesterol in Medium VLDL
L-HDL-FC%,0.70 [0.65-0.75],1.949e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE%,0.70 [0.64-0.77],1.131e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,0.70 [0.62-0.79],0.003,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-P,0.70 [0.63-0.78],7.323e-06,***,Concentration of Medium LDL Particles
Omega-6,0.70 [0.63-0.77],5.094e-08,***,Omega-6 Fatty Acids
M-LDL-C,0.70 [0.63-0.77],2.250e-07,***,Cholesterol in Medium LDL
S-LDL-PL,0.70 [0.63-0.77],7.627e-07,***,Phospholipids in Small LDL
XXL-VLDL-CE%,0.69 [0.62-0.76],5.879e-07,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-P,0.69 [0.62-0.76],8.960e-07,***,Concentration of Very Small VLDL Particles
S-VLDL-FC,0.68 [0.61-0.76],5.082e-07,***,Free Cholesterol in Small VLDL
S-LDL-C,0.68 [0.61-0.75],2.773e-08,***,Cholesterol in Small LDL
S-HDL-FC%,0.68 [0.61-0.75],1.799e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LA,0.67 [0.61-0.74],3.941e-11,***,Linoleic Acid
S-HDL-C%,0.67 [0.61-0.73],2.335e-12,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-CE,0.66 [0.60-0.73],9.904e-12,***,Cholesteryl Esters in LDL
M-HDL-FC%,0.66 [0.61-0.72],2.069e-15,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.66 [0.61-0.71],1.235e-24,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.66 [0.61-0.70],3.245e-27,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-L,0.66 [0.60-0.72],2.377e-13,***,Total-Lipids in LDL
XS-VLDL-FC,0.66 [0.59-0.73],2.450e-09,***,Free Cholesterol in Very Small VLDL
M-HDL-C%,0.66 [0.60-0.72],9.729e-15,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoB,0.65 [0.59-0.72],1.540e-11,***,Apolipoprotein B
LDL-P,0.65 [0.59-0.73],8.959e-10,***,Concentration of LDL Particles
HDL-FC,0.65 [0.58-0.73],7.987e-08,***,Free Cholesterol in HDL
L-HDL-PL,0.64 [0.57-0.73],1.668e-06,***,Phospholipids in Large HDL
XXL-VLDL-C%,0.64 [0.57-0.72],7.662e-08,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,0.64 [0.56-0.73],1.244e-06,***,Average Diameter for HDL Particles
HDL-C,0.64 [0.57-0.71],8.628e-10,***,HDL Cholesterol
IDL-FC%,0.64 [0.59-0.69],8.539e-20,***,Free Cholesterol to Total-Lipids in IDL percentage
Non-HDL-C,0.64 [0.58-0.70],1.698e-16,***,Total-Cholesterol Minus HDL-C
LDL-C,0.64 [0.58-0.70],1.345e-15,***,LDL Cholesterol
L-HDL-C%,0.64 [0.59-0.68],3.894e-31,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-CE,0.64 [0.57-0.71],6.795e-10,***,Cholesteryl Esters in HDL
Remnant-C,0.64 [0.58-0.70],1.959e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-FC%,0.63 [0.59-0.68],1.318e-26,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.63 [0.60-0.67],5.942e-48,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-P,0.63 [0.57-0.70],1.356e-11,***,Concentration of Large LDL Particles
LDL-PL,0.63 [0.57-0.69],9.345e-15,***,Phospholipids in LDL
L-LDL-CE,0.63 [0.57-0.69],9.778e-16,***,Cholesteryl Esters in Large LDL
SM,0.62 [0.56-0.69],6.664e-16,***,Sphingomyelins
L-LDL-L,0.62 [0.56-0.68],1.278e-17,***,Total-Lipids in Large LDL
Total-FC,0.62 [0.56-0.68],9.842e-18,***,Total-Free Cholesterol
