Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.97 [1.70-2.28],2.136e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.94 [1.72-2.19],1.828e-21,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.94 [1.69-2.23],3.309e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.94 [1.71-2.20],2.652e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.92 [1.59-2.30],1.014e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.91 [1.68-2.17],4.943e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.89 [1.68-2.13],3.419e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.79 [1.59-2.01],4.323e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.67 [1.47-1.91],3.148e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.57 [1.39-1.77],1.698e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.49 [1.31-1.68],1.013e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.47 [1.30-1.67],6.259e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.42 [1.26-1.60],0.003,**,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.73 [0.65-0.82],0.038,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.73 [0.66-0.80],3.994e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.71 [0.63-0.80],0.006,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-L,0.70 [0.61-0.80],0.040,*,Total-Lipids in Medium HDL
XS-VLDL-FC%,0.69 [0.62-0.77],2.375e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE,0.69 [0.60-0.79],0.040,*,Cholesteryl Esters in Medium HDL
S-HDL-PL,0.69 [0.60-0.78],0.006,**,Phospholipids in Small HDL
