Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.25 [1.19-1.31],5.783e-16,***,Creatinine
XL-HDL-FC%,1.24 [1.18-1.30],4.609e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.21 [1.16-1.27],9.523e-10,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.21 [1.15-1.27],3.719e-09,***,Average Diameter for VLDL Particles
Leu,1.21 [1.15-1.26],5.959e-11,***,Leucine
Total-BCAA,1.19 [1.14-1.25],5.264e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,1.19 [1.13-1.25],1.128e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.18 [1.13-1.24],3.672e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.18 [1.12-1.24],2.032e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.18 [1.12-1.24],3.871e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.17 [1.12-1.23],2.318e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
Ile,1.17 [1.12-1.23],6.212e-07,***,Isoleucine
Val,1.17 [1.11-1.23],2.606e-05,***,Valine
XS-VLDL-TG%,1.16 [1.11-1.22],2.544e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.16 [1.11-1.22],6.643e-05,***,Triglycerides in Very Large VLDL
L-VLDL-TG,1.16 [1.11-1.21],9.292e-05,***,Triglycerides in Large VLDL
S-HDL-TG%,1.15 [1.10-1.21],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-L,1.15 [1.10-1.21],8.598e-04,***,Total-Lipids in Very Large VLDL
L-VLDL-L,1.15 [1.10-1.21],0.002,**,Total-Lipids in Large VLDL
VLDL-TG,1.15 [1.10-1.21],0.002,**,Triglycerides in VLDL
XL-VLDL-P,1.15 [1.10-1.20],0.001,**,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.15 [1.09-1.20],0.003,**,Phospholipids in Large VLDL
L-VLDL-P,1.14 [1.09-1.20],0.004,**,Concentration of Large VLDL Particles
XL-HDL-C%,1.14 [1.09-1.20],0.003,**,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,1.14 [1.09-1.20],0.009,**,Free Cholesterol in Large VLDL
L-HDL-TG%,1.14 [1.09-1.20],0.031,*,Triglycerides to Total-Lipids in Large HDL percentage
