Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.38 [1.30-1.47],4.210e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.34 [1.26-1.43],4.987e-15,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.34 [1.25-1.43],2.771e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.32 [1.23-1.40],3.950e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.31 [1.23-1.39],3.746e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.30 [1.22-1.38],4.651e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.29 [1.21-1.38],5.989e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.29 [1.22-1.38],8.246e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.29 [1.21-1.37],2.169e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.28 [1.20-1.37],5.092e-09,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.27 [1.19-1.36],1.305e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.27 [1.20-1.36],3.509e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.27 [1.20-1.35],9.706e-10,***,Triglycerides to Total-Lipids in IDL percentage
Creatinine,1.26 [1.19-1.34],2.095e-10,***,Creatinine
XL-VLDL-TG%,1.26 [1.17-1.36],6.247e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,1.25 [1.16-1.35],0.006,**,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.24 [1.17-1.32],3.367e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.24 [1.16-1.32],2.880e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.22 [1.15-1.30],3.711e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.21 [1.14-1.29],7.027e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.21 [1.14-1.28],1.173e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG,1.19 [1.13-1.27],5.170e-04,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.19 [1.13-1.26],5.871e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.19 [1.12-1.26],4.206e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
