Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.45 [2.10-2.86],2.129e-24,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.20 [1.98-2.46],1.328e-40,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.20 [1.96-2.47],1.384e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.20 [1.99-2.43],4.140e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.03 [1.85-2.22],3.491e-46,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.98 [1.79-2.20],2.414e-32,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.94 [1.77-2.12],2.413e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.91 [1.76-2.06],6.653e-56,***,Creatinine
S-LDL-TG%,1.85 [1.69-2.03],1.195e-33,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.85 [1.69-2.02],2.147e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.82 [1.67-1.98],4.205e-38,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.73 [1.57-1.90],1.937e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.71 [1.55-1.89],8.300e-21,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.68 [1.53-1.86],4.774e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,1.68 [1.51-1.87],9.670e-17,***,Average Diameter for VLDL Particles
M-HDL-PL%,1.67 [1.53-1.84],1.605e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.66 [1.49-1.85],3.683e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.60 [1.44-1.77],3.163e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.53 [1.37-1.71],6.012e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.52 [1.36-1.69],8.662e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.46 [1.33-1.61],3.645e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,1.46 [1.33-1.59],1.911e-11,***,Triglycerides in Very Large VLDL
S-HDL-TG,1.45 [1.32-1.59],6.356e-10,***,Triglycerides in Small HDL
XXL-VLDL-L,1.44 [1.31-1.57],5.708e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.43 [1.32-1.56],3.208e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.42 [1.30-1.55],2.658e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.41 [1.30-1.53],2.025e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,1.41 [1.28-1.55],1.159e-06,***,Triglycerides in VLDL
Total-TG,1.38 [1.25-1.52],1.304e-05,***,Total-Triglycerides
XXL-VLDL-FC,1.38 [1.27-1.51],8.653e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.37 [1.25-1.51],5.350e-06,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.36 [1.25-1.49],2.870e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,1.36 [1.24-1.49],6.895e-06,***,Triglycerides in Large VLDL
S-VLDL-TG,1.36 [1.24-1.49],2.590e-05,***,Triglycerides in Small VLDL
GlycA,1.35 [1.22-1.50],0.001,**,Glycoprotein Acetyls
XXL-VLDL-C,1.35 [1.23-1.48],1.573e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-PL%,1.33 [1.21-1.47],0.001,**,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG,1.32 [1.21-1.43],9.473e-05,***,Triglycerides in Small LDL
XL-VLDL-PL,1.31 [1.20-1.44],0.002,**,Phospholipids in Very Large VLDL
XXL-VLDL-CE,1.31 [1.20-1.44],0.001,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.30 [1.19-1.43],0.008,**,Phospholipids in Large VLDL
L-VLDL-P,1.30 [1.18-1.42],0.006,**,Concentration of Large VLDL Particles
L-VLDL-L,1.29 [1.17-1.42],0.040,*,Total-Lipids in Large VLDL
XL-HDL-PL%,0.79 [0.73-0.86],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-PL,0.76 [0.68-0.84],0.048,*,Phospholipids in HDL
Phosphoglyc,0.76 [0.69-0.83],0.002,**,Phosphoglycerides
XS-VLDL-PL,0.75 [0.68-0.83],0.011,*,Phospholipids in Very Small VLDL
M-LDL-CE,0.75 [0.67-0.82],0.002,**,Cholesteryl Esters in Medium LDL
Total-L,0.74 [0.68-0.82],8.504e-05,***,Total-Lipids in Lipoprotein Particles
S-HDL-CE%,0.74 [0.68-0.81],4.499e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE,0.74 [0.67-0.82],0.005,**,Cholesteryl Esters in Medium HDL
M-HDL-C,0.74 [0.66-0.82],0.003,**,Cholesterol in Medium HDL
S-VLDL-C,0.74 [0.66-0.82],0.002,**,Cholesterol in Small VLDL
ApoA1,0.74 [0.66-0.82],0.001,**,Apolipoprotein A1
S-LDL-CE,0.73 [0.66-0.81],6.995e-04,***,Cholesteryl Esters in Small LDL
M-HDL-FC,0.73 [0.65-0.81],0.003,**,Free Cholesterol in Medium HDL
HDL-P,0.73 [0.66-0.81],5.912e-04,***,Concentration of HDL Particles
M-LDL-L,0.73 [0.66-0.80],4.292e-05,***,Total-Lipids in Medium LDL
PC,0.72 [0.66-0.80],6.789e-06,***,Phosphatidylcholines
S-LDL-P,0.72 [0.65-0.80],1.556e-04,***,Concentration of Small LDL Particles
S-LDL-L,0.72 [0.65-0.80],3.799e-05,***,Total-Lipids in Small LDL
M-LDL-PL,0.72 [0.65-0.79],3.296e-05,***,Phospholipids in Medium LDL
PUFA,0.71 [0.65-0.79],1.297e-06,***,Polyunsaturated Fatty Acids
XL-HDL-CE%,0.71 [0.65-0.78],4.425e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-size,0.71 [0.65-0.78],6.290e-08,***,Average Diameter for LDL Particles
M-LDL-P,0.71 [0.64-0.79],2.683e-05,***,Concentration of Medium LDL Particles
VLDL-CE,0.71 [0.64-0.78],3.871e-06,***,Cholesteryl Esters in VLDL
M-VLDL-FC,0.71 [0.64-0.78],1.917e-05,***,Free Cholesterol in Medium VLDL
HDL-L,0.70 [0.63-0.78],1.616e-05,***,Total-Lipids in HDL
XS-VLDL-L,0.70 [0.63-0.78],3.373e-06,***,Total-Lipids in Very Small VLDL
S-LDL-PL,0.70 [0.63-0.78],2.894e-06,***,Phospholipids in Small LDL
Total-PL,0.70 [0.64-0.77],2.910e-08,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.70 [0.64-0.77],4.968e-08,***,Total-Cholines
M-LDL-C,0.70 [0.64-0.78],6.996e-07,***,Cholesterol in Medium LDL
M-HDL-CE%,0.70 [0.64-0.76],1.830e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-P,0.70 [0.63-0.77],9.754e-07,***,Total-Concentration of Lipoprotein Particles
L-HDL-FC%,0.69 [0.64-0.74],2.657e-20,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C,0.69 [0.62-0.76],1.090e-07,***,Cholesterol in Small LDL
S-VLDL-FC,0.69 [0.62-0.76],6.480e-07,***,Free Cholesterol in Small VLDL
Omega-6,0.68 [0.62-0.75],2.308e-09,***,Omega-6 Fatty Acids
