Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.20 [1.16-1.23],3.596e-29,***,Creatinine
XL-HDL-FC%,1.17 [1.14-1.21],2.426e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.16 [1.13-1.20],8.435e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.16 [1.12-1.20],1.806e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.15 [1.11-1.18],2.035e-13,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.14 [1.11-1.18],3.728e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.10-1.18],5.332e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.13 [1.10-1.17],7.016e-10,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.13 [1.10-1.17],4.870e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.13 [1.09-1.16],2.009e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.13 [1.09-1.17],5.396e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.13 [1.09-1.16],8.025e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.12 [1.08-1.15],1.199e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.11 [1.08-1.15],2.744e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,1.11 [1.08-1.15],4.604e-06,***,Average Diameter for VLDL Particles
XL-VLDL-TG%,1.11 [1.08-1.15],8.945e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.11 [1.08-1.15],9.910e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.11 [1.08-1.15],2.065e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.11 [1.07-1.14],2.290e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.10 [1.07-1.14],0.003,**,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.10 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-P,0.92 [0.89-0.95],0.028,*,Concentration of Small LDL Particles
L-VLDL-C%,0.92 [0.89-0.95],0.015,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.92 [0.89-0.95],0.004,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-PL%,0.92 [0.89-0.95],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.92 [0.89-0.95],0.006,**,Cholesteryl Esters in Small HDL
DHA%,0.92 [0.89-0.94],0.007,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE,0.91 [0.89-0.94],0.002,**,Cholesteryl Esters in Small LDL
SFA,0.91 [0.89-0.94],0.003,**,Saturated Fatty Acids
VLDL-CE,0.91 [0.89-0.94],0.001,**,Cholesteryl Esters in VLDL
M-LDL-CE,0.91 [0.89-0.94],0.001,**,Cholesteryl Esters in Medium LDL
Total-FA,0.91 [0.89-0.94],0.001,**,Total-Fatty Acids
S-HDL-L,0.91 [0.89-0.94],0.001,**,Total-Lipids in Small HDL
XS-VLDL-FC%,0.91 [0.89-0.94],1.524e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-PL,0.91 [0.89-0.94],7.469e-04,***,Phospholipids in Medium LDL
S-LDL-L,0.91 [0.88-0.94],5.528e-04,***,Total-Lipids in Small LDL
M-VLDL-FC,0.91 [0.88-0.94],6.656e-04,***,Free Cholesterol in Medium VLDL
M-LDL-FC%,0.91 [0.88-0.94],5.347e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-P,0.91 [0.88-0.94],6.123e-04,***,Concentration of Medium LDL Particles
S-VLDL-FC,0.91 [0.88-0.94],4.254e-04,***,Free Cholesterol in Small VLDL
LDL-size,0.91 [0.88-0.94],2.650e-04,***,Average Diameter for LDL Particles
L-HDL-CE%,0.91 [0.88-0.94],1.060e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-L,0.91 [0.88-0.94],2.106e-04,***,Total-Lipids in Medium LDL
