Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.08 [1.06-1.11],3.502e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.08 [1.06-1.11],1.504e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.08 [1.05-1.10],1.916e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.08 [1.05-1.10],7.481e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.07 [1.05-1.10],2.645e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.07 [1.05-1.10],1.136e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.07 [1.05-1.10],5.120e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.06 [1.04-1.09],6.727e-05,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.06 [1.04-1.09],4.379e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.06 [1.04-1.09],7.460e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.06 [1.04-1.08],1.973e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.06 [1.04-1.09],3.904e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.06 [1.04-1.08],1.015e-04,***,Glycoprotein Acetyls
S-HDL-TG%,1.06 [1.04-1.08],4.851e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.06 [1.04-1.08],2.955e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.05 [1.03-1.08],0.005,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.05 [1.03-1.08],0.010,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.05 [1.03-1.07],0.010,**,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.05 [1.03-1.07],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.96 [0.94-0.98],0.039,*,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C,0.96 [0.94-0.98],0.048,*,Cholesterol in Large LDL
S-VLDL-CE%,0.96 [0.94-0.98],0.039,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.96 [0.94-0.98],0.049,*,Cholesterol in Very Small VLDL
IDL-P,0.96 [0.94-0.97],0.027,*,Concentration of IDL Particles
M-VLDL-CE,0.95 [0.94-0.97],0.021,*,Cholesteryl Esters in Medium VLDL
Total-PL,0.95 [0.93-0.97],0.036,*,Total-Phospholipids in Lipoprotein Particles
XL-HDL-PL%,0.95 [0.93-0.97],0.028,*,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-FC,0.95 [0.93-0.97],0.010,*,Total-Free Cholesterol
PC,0.95 [0.93-0.97],0.036,*,Phosphatidylcholines
LDL-FC,0.95 [0.93-0.97],0.006,**,Free Cholesterol in LDL
PUFA%,0.95 [0.93-0.97],0.017,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.95 [0.93-0.97],0.011,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE%,0.95 [0.93-0.97],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.95 [0.93-0.97],0.019,*,Total-Cholines
IDL-FC%,0.95 [0.93-0.97],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
HDL-P,0.95 [0.93-0.97],0.011,*,Concentration of HDL Particles
L-VLDL-CE%,0.95 [0.93-0.97],0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-CE,0.95 [0.93-0.97],0.003,**,Cholesteryl Esters in Very Small VLDL
M-HDL-P,0.95 [0.93-0.97],0.013,*,Concentration of Medium HDL Particles
XL-VLDL-CE%,0.95 [0.93-0.97],0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-P,0.95 [0.93-0.97],0.003,**,Total-Concentration of Lipoprotein Particles
M-LDL-FC%,0.95 [0.93-0.97],0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,0.95 [0.93-0.97],0.003,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-C,0.95 [0.93-0.97],3.686e-04,***,Total-Cholesterol
L-LDL-FC,0.95 [0.93-0.97],3.473e-04,***,Free Cholesterol in Large LDL
M-HDL-CE,0.95 [0.93-0.97],0.003,**,Cholesteryl Esters in Medium HDL
XL-VLDL-C%,0.95 [0.93-0.97],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.95 [0.93-0.97],9.453e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-PL,0.95 [0.92-0.97],0.004,**,Phospholipids in HDL
M-HDL-C,0.95 [0.92-0.97],0.002,**,Cholesterol in Medium HDL
IDL-PL,0.95 [0.93-0.96],2.734e-04,***,Phospholipids in IDL
S-VLDL-C%,0.95 [0.93-0.96],1.210e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
Unsaturation,0.94 [0.92-0.96],4.187e-04,***,Degree of Unsaturation
ApoA1,0.94 [0.92-0.97],0.002,**,Apolipoprotein A1
Total-CE,0.94 [0.93-0.96],1.101e-04,***,Total-Esterified Cholesterol
L-LDL-C%,0.94 [0.93-0.96],1.223e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,0.94 [0.93-0.96],7.912e-05,***,Total-Lipids in IDL
SM,0.94 [0.92-0.96],2.967e-04,***,Sphingomyelins
M-HDL-FC,0.94 [0.92-0.96],9.397e-04,***,Free Cholesterol in Medium HDL
IDL-C%,0.94 [0.92-0.96],5.589e-06,***,Cholesterol to Total-Lipids in IDL percentage
DHA%,0.94 [0.92-0.96],4.775e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-CE,0.94 [0.92-0.96],1.371e-05,***,Cholesteryl Esters in IDL
M-HDL-C%,0.94 [0.92-0.96],3.008e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C,0.94 [0.92-0.96],5.838e-06,***,Cholesterol in IDL
M-VLDL-PL%,0.94 [0.92-0.96],2.273e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.92-0.96],4.769e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.94 [0.92-0.96],2.184e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-FC,0.94 [0.92-0.96],1.853e-06,***,Free Cholesterol in IDL
M-VLDL-FC%,0.94 [0.92-0.96],8.436e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-L,0.94 [0.92-0.96],6.282e-05,***,Total-Lipids in HDL
DHA,0.94 [0.92-0.96],2.920e-06,***,Docosahexaenoic Acid
S-VLDL-FC%,0.94 [0.92-0.95],4.259e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-FC%,0.94 [0.92-0.95],1.355e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.93 [0.92-0.95],4.876e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.93 [0.92-0.95],1.289e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
