Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.33 [1.23-1.44],1.810e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.30 [1.21-1.41],1.154e-06,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.30 [1.20-1.40],3.020e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
VLDL-size,1.28 [1.18-1.38],7.995e-05,***,Average Diameter for VLDL Particles
S-HDL-TG%,1.27 [1.18-1.36],7.246e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG%,1.26 [1.18-1.36],6.442e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-VLDL-PL%,1.25 [1.16-1.35],0.008,**,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,1.25 [1.16-1.34],8.103e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.25 [1.16-1.34],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.24 [1.15-1.33],0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.24 [1.15-1.33],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.23 [1.15-1.32],9.974e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.23 [1.14-1.33],0.030,*,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.23 [1.14-1.32],0.015,*,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.22 [1.13-1.31],0.041,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL,1.21 [1.13-1.29],0.016,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.21 [1.12-1.29],0.038,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.20 [1.12-1.29],0.032,*,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.20 [1.12-1.28],0.030,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-FC%,0.83 [0.77-0.89],0.033,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.83 [0.77-0.88],0.011,*,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE%,0.82 [0.77-0.88],0.013,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.82 [0.77-0.88],6.729e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-C%,0.82 [0.76-0.88],0.049,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,0.82 [0.76-0.88],0.013,*,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.82 [0.76-0.88],0.014,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,0.81 [0.76-0.88],0.018,*,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.81 [0.76-0.87],0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.81 [0.76-0.87],5.412e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.81 [0.76-0.87],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE,0.81 [0.75-0.88],0.021,*,Cholesteryl Esters in Medium HDL
M-HDL-FC,0.81 [0.75-0.88],0.038,*,Free Cholesterol in Medium HDL
