Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.16 [1.12-1.19],3.609e-17,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.16 [1.12-1.19],1.341e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.15 [1.12-1.19],9.938e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.14 [1.11-1.18],1.206e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.13 [1.10-1.17],1.698e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.13 [1.10-1.16],1.976e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.13 [1.10-1.16],1.871e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.13 [1.10-1.16],1.180e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.12 [1.09-1.16],5.662e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.12 [1.09-1.15],2.087e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.12 [1.08-1.15],4.633e-07,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.12 [1.08-1.15],5.795e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.12 [1.08-1.15],2.996e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],4.118e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.11 [1.08-1.14],3.192e-08,***,Triglycerides in Small HDL
S-HDL-TG%,1.11 [1.08-1.14],2.674e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.10 [1.07-1.13],3.787e-05,***,Glycoprotein Acetyls
M-HDL-TG%,1.10 [1.06-1.13],1.300e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,1.09 [1.06-1.13],2.009e-04,***,Triglycerides in Very Large VLDL
VLDL-size,1.09 [1.06-1.12],0.003,**,Average Diameter for VLDL Particles
XXL-VLDL-PL,1.09 [1.06-1.12],0.001,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.09 [1.06-1.12],0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in Small LDL
XL-VLDL-TG%,1.09 [1.06-1.12],8.398e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.09 [1.06-1.12],0.001,**,Triglycerides in Small VLDL
XXL-VLDL-TG,1.09 [1.05-1.12],0.013,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.09 [1.05-1.12],0.011,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG,1.08 [1.05-1.12],0.005,**,Triglycerides in Medium LDL
Total-TG,1.08 [1.05-1.12],0.009,**,Total-Triglycerides
XL-VLDL-P,1.08 [1.05-1.11],0.011,*,Concentration of Very Large VLDL Particles
XXL-VLDL-FC,1.08 [1.05-1.11],0.017,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.08 [1.05-1.11],0.018,*,Triglycerides in VLDL
XS-VLDL-TG,1.08 [1.05-1.11],0.006,**,Triglycerides in Very Small VLDL
XL-VLDL-L,1.08 [1.05-1.11],0.027,*,Total-Lipids in Very Large VLDL
HDL-TG,1.08 [1.05-1.11],0.023,*,Triglycerides in HDL
