Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.11-1.16],1.204e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.13 [1.11-1.15],2.224e-25,***,Glycoprotein Acetyls
XL-HDL-FC%,1.11 [1.08-1.13],1.222e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,1.10 [1.08-1.12],7.914e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.12],2.197e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.09 [1.07-1.12],4.106e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.09 [1.07-1.11],9.011e-10,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.09 [1.07-1.11],1.006e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.09 [1.06-1.11],4.021e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.09 [1.06-1.11],1.135e-08,***,Average Diameter for VLDL Particles
IDL-TG%,1.08 [1.06-1.11],2.838e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.08 [1.06-1.11],1.636e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.08 [1.06-1.10],4.917e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.07 [1.05-1.09],7.841e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.07 [1.05-1.09],1.627e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.07 [1.05-1.10],0.004,**,Creatinine
S-HDL-TG,1.07 [1.05-1.09],1.959e-06,***,Triglycerides in Small HDL
M-HDL-TG%,1.07 [1.05-1.09],2.537e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.07 [1.05-1.09],5.364e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.07 [1.05-1.09],2.535e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.07 [1.04-1.09],1.821e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.07 [1.04-1.09],3.104e-04,***,Triglycerides in Very Large VLDL
S-VLDL-TG%,1.06 [1.04-1.08],4.674e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-TG,1.06 [1.04-1.08],0.002,**,Triglycerides in VLDL
XL-VLDL-L,1.06 [1.04-1.08],0.002,**,Total-Lipids in Very Large VLDL
L-VLDL-PL,1.06 [1.04-1.08],0.001,**,Phospholipids in Large VLDL
XL-VLDL-P,1.06 [1.04-1.08],0.004,**,Concentration of Very Large VLDL Particles
Total-TG,1.06 [1.04-1.08],0.007,**,Total-Triglycerides
L-VLDL-TG,1.06 [1.04-1.08],0.007,**,Triglycerides in Large VLDL
L-VLDL-L,1.06 [1.04-1.08],0.006,**,Total-Lipids in Large VLDL
MUFA,1.06 [1.04-1.08],0.042,*,Monounsaturated Fatty Acids
S-VLDL-TG,1.06 [1.04-1.08],0.005,**,Triglycerides in Small VLDL
L-VLDL-P,1.06 [1.04-1.08],0.017,*,Concentration of Large VLDL Particles
XXL-VLDL-PL,1.06 [1.03-1.08],0.047,*,Phospholipids in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,1.06 [1.03-1.08],0.023,*,Triglycerides in Medium VLDL
L-VLDL-FC,1.06 [1.03-1.08],0.024,*,Free Cholesterol in Large VLDL
XL-VLDL-PL,1.05 [1.03-1.08],0.042,*,Phospholipids in Very Large VLDL
Omega-3,0.95 [0.93-0.97],0.042,*,Omega-3 Fatty Acids
IDL-C,0.95 [0.93-0.97],0.023,*,Cholesterol in IDL
M-LDL-C%,0.95 [0.93-0.97],0.007,**,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C,0.95 [0.93-0.97],0.041,*,Cholesterol in Medium HDL
S-LDL-FC%,0.95 [0.93-0.96],0.008,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.94 [0.93-0.96],0.006,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE%,0.94 [0.92-0.96],0.006,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-FC,0.94 [0.92-0.96],9.313e-04,***,Free Cholesterol in IDL
ApoA1,0.94 [0.92-0.96],0.013,*,Apolipoprotein A1
M-HDL-FC,0.94 [0.92-0.96],0.007,**,Free Cholesterol in Medium HDL
IDL-C%,0.94 [0.92-0.96],2.318e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE%,0.94 [0.92-0.96],2.307e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
