Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.08-1.11],1.305e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.09 [1.08-1.11],8.262e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.09 [1.07-1.11],9.323e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.09 [1.08-1.11],6.330e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.09 [1.07-1.10],2.306e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.08 [1.06-1.10],9.170e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.08 [1.06-1.10],1.488e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.08 [1.06-1.10],9.432e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.08 [1.06-1.09],1.042e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [1.06-1.09],3.877e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.07 [1.05-1.08],8.559e-11,***,Glycoprotein Acetyls
S-LDL-TG%,1.07 [1.05-1.08],2.236e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.07 [1.05-1.08],9.956e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.06 [1.05-1.08],4.425e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.06 [1.05-1.08],1.674e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.06 [1.05-1.08],1.236e-07,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.06 [1.05-1.08],1.489e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.05 [1.04-1.07],1.197e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.05 [1.03-1.06],1.040e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.04 [1.03-1.06],0.003,**,Triglycerides in Small HDL
L-LDL-P,0.96 [0.95-0.98],0.043,*,Concentration of Large LDL Particles
LDL-P,0.96 [0.95-0.98],0.023,*,Concentration of LDL Particles
M-LDL-P,0.96 [0.95-0.97],0.008,**,Concentration of Medium LDL Particles
L-VLDL-C%,0.96 [0.95-0.97],0.004,**,Cholesterol to Total-Lipids in Large VLDL percentage
ApoB,0.96 [0.95-0.97],0.004,**,Apolipoprotein B
S-LDL-C,0.96 [0.94-0.97],0.003,**,Cholesterol in Small LDL
M-LDL-C,0.96 [0.94-0.97],0.003,**,Cholesterol in Medium LDL
DHA,0.96 [0.94-0.97],0.013,*,Docosahexaenoic Acid
S-VLDL-CE%,0.96 [0.94-0.97],0.001,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.96 [0.94-0.97],6.380e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.95 [0.94-0.97],1.322e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C,0.95 [0.94-0.97],1.634e-05,***,Cholesterol in Medium VLDL
M-HDL-L,0.95 [0.94-0.97],1.353e-04,***,Total-Lipids in Medium HDL
LDL-PL,0.95 [0.94-0.97],5.106e-06,***,Phospholipids in LDL
XL-VLDL-FC%,0.95 [0.94-0.96],2.702e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C,0.95 [0.94-0.97],4.223e-06,***,Cholesterol in Very Small VLDL
LDL-CE,0.95 [0.94-0.97],6.778e-06,***,Cholesteryl Esters in LDL
Omega-6,0.95 [0.94-0.97],3.092e-05,***,Omega-6 Fatty Acids
PUFA,0.95 [0.94-0.97],3.317e-05,***,Polyunsaturated Fatty Acids
S-LDL-FC,0.95 [0.94-0.96],1.134e-06,***,Free Cholesterol in Small LDL
Remnant-C,0.95 [0.94-0.96],3.237e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,0.95 [0.94-0.96],6.057e-07,***,Concentration of IDL Particles
Albumin,0.95 [0.94-0.96],3.211e-06,***,Albumin
LDL-L,0.95 [0.94-0.96],2.729e-06,***,Total-Lipids in LDL
LA,0.95 [0.94-0.96],4.975e-06,***,Linoleic Acid
Total-L,0.95 [0.93-0.96],7.548e-06,***,Total-Lipids in Lipoprotein Particles
