Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.30 [1.27-1.34],1.249e-80,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.30 [1.26-1.33],3.254e-77,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.28 [1.24-1.31],2.699e-64,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.27 [1.24-1.31],4.589e-56,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.26 [1.22-1.29],1.035e-52,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.25 [1.22-1.28],5.483e-52,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.25 [1.21-1.28],4.868e-54,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.24 [1.21-1.27],1.686e-56,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.24 [1.20-1.27],1.426e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.23 [1.19-1.26],6.555e-41,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.23 [1.20-1.26],2.971e-46,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.22 [1.19-1.26],1.788e-41,***,Glycoprotein Acetyls
S-HDL-TG%,1.22 [1.19-1.25],1.631e-43,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.21 [1.18-1.25],2.883e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.21 [1.18-1.24],3.287e-35,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.21 [1.18-1.24],2.674e-41,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.20 [1.16-1.23],2.893e-33,***,Triglycerides to Total-Lipids in Medium HDL percentage
