Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.26 [2.01-2.55],5.560e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.22 [1.95-2.52],4.229e-29,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.17 [1.95-2.42],2.120e-39,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.15 [1.93-2.39],8.443e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,2.10 [1.80-2.46],4.540e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.09 [1.85-2.36],3.833e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,2.04 [1.84-2.25],1.467e-38,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu-lactate,1.97 [1.79-2.17],2.155e-36,***,Glucose-lactate
Glu,1.81 [1.62-2.03],1.670e-19,***,Glucose
L-HDL-PL%,1.78 [1.60-1.99],5.207e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.78 [1.60-1.97],3.449e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.74 [1.56-1.95],2.463e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,1.51 [1.34-1.70],9.672e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.49 [1.33-1.67],4.160e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Sc-ala,1.48 [1.34-1.65],4.876e-08,***,Spectrometer-corrected alanine
L-HDL-TG%,1.48 [1.31-1.67],9.007e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
Ala,1.45 [1.30-1.61],6.438e-06,***,Alanine
MUFA%,1.44 [1.27-1.63],0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.43 [1.28-1.60],1.474e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.42 [1.27-1.60],9.017e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.42 [1.25-1.61],0.025,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.38 [1.23-1.55],0.025,*,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.75 [0.68-0.83],0.020,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.75 [0.67-0.83],0.029,*,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.74 [0.66-0.83],0.042,*,Average Diameter for LDL Particles
M-HDL-C%,0.74 [0.66-0.83],0.027,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.73 [0.66-0.80],3.257e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.71 [0.64-0.79],1.409e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-PL%,0.71 [0.65-0.77],4.466e-11,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-6%,0.71 [0.63-0.79],3.519e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.70 [0.62-0.78],3.553e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.70 [0.62-0.78],8.104e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.70 [0.63-0.77],2.401e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-FC,0.69 [0.61-0.78],0.001,**,Free Cholesterol in VLDL
M-LDL-CE%,0.69 [0.62-0.77],1.237e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-PL,0.69 [0.61-0.78],5.796e-04,***,Phospholipids in Very Small VLDL
PUFA/MUFA,0.69 [0.61-0.77],4.941e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.68 [0.61-0.77],1.610e-04,***,Degree of Unsaturation
XXL-VLDL-C%,0.68 [0.60-0.78],0.002,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.68 [0.61-0.76],1.086e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-C,0.68 [0.59-0.78],0.012,*,Cholesterol in Very Large HDL
Phosphoglyc,0.68 [0.60-0.76],6.372e-05,***,Phosphoglycerides
IDL-FC%,0.68 [0.61-0.75],2.086e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE,0.68 [0.59-0.78],0.014,*,Cholesteryl Esters in Very Large HDL
Total-P,0.68 [0.60-0.76],1.545e-04,***,Total-Concentration of Lipoprotein Particles
S-LDL-CE%,0.67 [0.60-0.75],3.232e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-L,0.67 [0.59-0.76],1.832e-05,***,Total-Lipids in Medium VLDL
PC,0.67 [0.59-0.75],1.140e-05,***,Phosphatidylcholines
S-VLDL-PL,0.64 [0.57-0.73],6.665e-07,***,Phospholipids in Small VLDL
M-HDL-FC%,0.64 [0.57-0.73],4.940e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-CE,0.64 [0.57-0.73],4.524e-07,***,Cholesteryl Esters in Small VLDL
XS-VLDL-L,0.64 [0.57-0.72],1.005e-07,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.63 [0.56-0.72],1.234e-07,***,Concentration of Very Small VLDL Particles
ApoB/ApoA1,0.63 [0.56-0.71],1.023e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-CE%,0.63 [0.57-0.69],8.075e-18,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Cholines,0.63 [0.56-0.71],4.021e-09,***,Total-Cholines
XS-VLDL-FC%,0.62 [0.56-0.68],4.049e-17,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.61 [0.56-0.67],2.336e-19,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-P,0.61 [0.54-0.69],1.133e-08,***,Concentration of Medium VLDL Particles
S-VLDL-C,0.61 [0.54-0.69],7.662e-10,***,Cholesterol in Small VLDL
VLDL-C,0.60 [0.54-0.68],2.560e-11,***,VLDL Cholesterol
M-VLDL-CE%,0.60 [0.56-0.65],2.259e-36,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA,0.60 [0.53-0.68],8.719e-12,***,Polyunsaturated Fatty Acids
LA%,0.60 [0.54-0.67],3.797e-14,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC,0.60 [0.53-0.68],3.141e-10,***,Free Cholesterol in Very Small VLDL
L-VLDL-C%,0.60 [0.54-0.67],4.104e-14,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.60 [0.55-0.66],2.973e-22,***,Cholesterol to Total-Lipids in Large HDL percentage
Total-L,0.60 [0.53-0.67],1.832e-13,***,Total-Lipids in Lipoprotein Particles
Total-PL,0.59 [0.53-0.67],1.082e-12,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-PL,0.59 [0.52-0.67],8.143e-11,***,Phospholipids in Medium VLDL
LA,0.59 [0.53-0.66],4.527e-14,***,Linoleic Acid
Omega-6,0.59 [0.52-0.66],1.187e-13,***,Omega-6 Fatty Acids
S-VLDL-CE%,0.58 [0.53-0.64],8.175e-24,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.58 [0.52-0.66],3.661e-13,***,Phospholipids in Small LDL
S-LDL-P,0.58 [0.51-0.66],6.768e-12,***,Concentration of Small LDL Particles
L-LDL-FC%,0.58 [0.52-0.63],8.745e-25,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-L,0.58 [0.51-0.65],6.714e-15,***,Total-Lipids in Medium LDL
M-LDL-PL,0.57 [0.51-0.65],7.224e-14,***,Phospholipids in Medium LDL
M-LDL-CE,0.57 [0.51-0.64],2.337e-14,***,Cholesteryl Esters in Medium LDL
L-VLDL-CE%,0.57 [0.51-0.64],1.551e-17,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-L,0.57 [0.50-0.64],7.538e-15,***,Total-Lipids in Small LDL
XL-VLDL-CE%,0.56 [0.50-0.63],5.417e-17,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC,0.56 [0.49-0.63],7.009e-14,***,Free Cholesterol in Small VLDL
XL-VLDL-FC%,0.56 [0.49-0.63],5.420e-15,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-CE,0.56 [0.49-0.63],4.913e-16,***,Cholesteryl Esters in VLDL
M-VLDL-C%,0.55 [0.51-0.61],6.636e-34,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.55 [0.49-0.62],3.808e-17,***,Cholesterol in Medium LDL
S-LDL-CE,0.55 [0.49-0.63],3.762e-15,***,Cholesteryl Esters in Small LDL
M-VLDL-FC,0.55 [0.49-0.63],1.619e-14,***,Free Cholesterol in Medium VLDL
M-LDL-P,0.55 [0.48-0.62],1.582e-14,***,Concentration of Medium LDL Particles
LDL-L,0.55 [0.49-0.61],5.285e-21,***,Total-Lipids in LDL
M-VLDL-FC%,0.55 [0.50-0.60],1.395e-31,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
