Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.29 [1.23-1.36],4.546e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.29 [1.23-1.35],6.246e-20,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.29 [1.23-1.35],5.875e-23,***,Glycoprotein Acetyls
L-HDL-TG%,1.28 [1.22-1.34],1.485e-19,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.27 [1.22-1.33],8.610e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.27 [1.21-1.33],1.990e-20,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.26 [1.21-1.32],6.066e-18,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.26 [1.20-1.32],4.757e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.25 [1.19-1.31],5.354e-14,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.24 [1.19-1.30],9.612e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.22 [1.17-1.27],5.827e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC,1.20 [1.16-1.25],1.510e-13,***,Free Cholesterol in Large VLDL
L-VLDL-PL,1.20 [1.16-1.25],2.370e-13,***,Phospholipids in Large VLDL
S-HDL-TG,1.20 [1.15-1.25],9.426e-13,***,Triglycerides in Small HDL
L-VLDL-C,1.20 [1.15-1.25],7.817e-13,***,Cholesterol in Large VLDL
ApoB/ApoA1,1.20 [1.15-1.25],6.238e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-P,1.19 [1.15-1.24],6.114e-12,***,Concentration of Large VLDL Particles
XL-VLDL-L,1.19 [1.14-1.24],8.500e-11,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.19 [1.14-1.24],1.640e-11,***,Concentration of Very Large VLDL Particles
IDL-TG%,1.19 [1.14-1.25],2.426e-09,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-C,1.19 [1.14-1.24],8.692e-12,***,Cholesterol in Very Large VLDL
S-VLDL-P,1.19 [1.15-1.24],8.894e-13,***,Concentration of Small VLDL Particles
