Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.16 [1.12-1.20],2.479e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.11-1.19],1.278e-09,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.14 [1.10-1.18],1.370e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.09-1.17],4.295e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.13 [1.09-1.17],5.905e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.11 [1.07-1.15],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.11 [1.07-1.15],0.036,*,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-C%,0.91 [0.88-0.94],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL%,0.91 [0.88-0.94],0.017,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.91 [0.87-0.94],0.010,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
LA%,0.91 [0.87-0.94],0.030,*,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.90 [0.87-0.94],0.032,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.90 [0.87-0.93],0.004,**,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,0.90 [0.87-0.94],0.033,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,0.90 [0.87-0.93],5.780e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.90 [0.87-0.93],0.003,**,Degree of Unsaturation
M-LDL-C%,0.89 [0.86-0.92],3.210e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.89 [0.86-0.92],5.149e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.89 [0.85-0.92],2.284e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,0.89 [0.86-0.92],6.883e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.89 [0.85-0.92],7.591e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.88 [0.85-0.92],4.047e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.88 [0.85-0.91],1.634e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.88 [0.85-0.91],1.144e-08,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.86 [0.83-0.89],6.895e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
