Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.10 [1.08-1.12],2.953e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.09 [1.08-1.11],2.152e-36,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.08-1.11],9.413e-37,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.07-1.10],7.482e-28,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.08 [1.07-1.09],1.095e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.08 [1.07-1.09],2.753e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.07 [1.06-1.09],2.302e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.07 [1.06-1.09],3.785e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.07 [1.06-1.08],4.150e-20,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.07 [1.05-1.08],2.516e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.06 [1.04-1.07],2.295e-11,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.06 [1.04-1.07],8.259e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.06 [1.04-1.07],2.603e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.05 [1.04-1.07],6.143e-12,***,Triglycerides in Small HDL
GlycA,1.05 [1.04-1.07],2.082e-09,***,Glycoprotein Acetyls
L-HDL-TG%,1.05 [1.04-1.07],1.395e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,1.05 [1.04-1.07],1.522e-11,***,Triglycerides in Medium HDL
S-HDL-TG%,1.05 [1.04-1.06],6.743e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.05 [1.03-1.06],5.927e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
HDL-TG,1.05 [1.03-1.06],4.890e-08,***,Triglycerides in HDL
S-HDL-PL%,1.05 [1.03-1.06],1.379e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
TG/PG,1.04 [1.03-1.06],1.350e-04,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,1.04 [1.03-1.06],1.756e-06,***,Triglycerides in Very Small VLDL
XS-VLDL-PL%,1.04 [1.03-1.05],7.508e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG,1.04 [1.03-1.05],1.278e-04,***,Triglycerides in IDL
S-HDL-PL,1.04 [1.03-1.05],0.001,**,Phospholipids in Small HDL
XL-VLDL-TG,1.04 [1.02-1.05],0.006,**,Triglycerides in Very Large VLDL
L-LDL-TG,1.04 [1.02-1.05],0.004,**,Triglycerides in Large LDL
S-VLDL-TG,1.04 [1.02-1.05],0.005,**,Triglycerides in Small VLDL
LDL-TG,1.04 [1.02-1.05],0.012,*,Triglycerides in LDL
XXL-VLDL-P,1.04 [1.02-1.05],0.049,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,1.03 [1.02-1.05],0.041,*,Total-Triglycerides
S-LDL-CE,0.97 [0.96-0.98],0.039,*,Cholesteryl Esters in Small LDL
S-LDL-P,0.97 [0.96-0.98],0.017,*,Concentration of Small LDL Particles
M-LDL-C,0.97 [0.96-0.98],0.017,*,Cholesterol in Medium LDL
Albumin,0.97 [0.95-0.98],0.019,*,Albumin
XS-VLDL-CE,0.97 [0.95-0.98],0.003,**,Cholesteryl Esters in Very Small VLDL
L-LDL-P,0.96 [0.95-0.98],0.001,**,Concentration of Large LDL Particles
M-LDL-P,0.96 [0.95-0.98],0.001,**,Concentration of Medium LDL Particles
L-HDL-FC,0.96 [0.95-0.98],0.021,*,Free Cholesterol in Large HDL
L-HDL-P,0.96 [0.95-0.98],0.017,*,Concentration of Large HDL Particles
LDL-P,0.96 [0.95-0.98],8.271e-04,***,Concentration of LDL Particles
