Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.15-1.22],3.063e-29,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.18 [1.15-1.21],1.305e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.15 [1.12-1.19],1.966e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.15 [1.12-1.18],2.373e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.15 [1.12-1.18],1.509e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.15 [1.11-1.18],3.795e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.14 [1.11-1.18],5.994e-16,***,Glycoprotein Acetyls
MUFA%,1.14 [1.11-1.18],1.224e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.14 [1.11-1.17],1.247e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.13 [1.10-1.17],2.852e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.12 [1.09-1.15],1.273e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.12 [1.09-1.16],8.794e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.12 [1.09-1.15],2.007e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.12 [1.08-1.15],2.026e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.11 [1.08-1.14],4.206e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.11 [1.08-1.14],5.291e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],2.220e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.10 [1.08-1.13],1.993e-08,***,Triglycerides in Small HDL
TG/PG,1.10 [1.07-1.13],1.797e-05,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,1.10 [1.07-1.13],4.377e-08,***,Triglycerides in Very Small VLDL
IDL-TG,1.09 [1.07-1.12],2.362e-06,***,Triglycerides in IDL
L-LDL-TG,1.09 [1.06-1.11],1.277e-04,***,Triglycerides in Large LDL
LDL-TG,1.08 [1.06-1.11],4.187e-04,***,Triglycerides in LDL
M-HDL-TG,1.08 [1.06-1.11],1.306e-04,***,Triglycerides in Medium HDL
HDL-TG,1.08 [1.05-1.11],4.706e-04,***,Triglycerides in HDL
IDL-PL%,1.08 [1.05-1.11],5.088e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG,1.08 [1.05-1.11],0.001,**,Triglycerides in Small VLDL
XL-VLDL-TG%,1.08 [1.05-1.11],0.008,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG,1.08 [1.05-1.11],0.003,**,Triglycerides in Medium LDL
