Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.85 [1.73-1.99],1.977e-60,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.76 [1.65-1.88],7.806e-58,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.73 [1.58-1.90],1.494e-27,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.73 [1.61-1.86],5.913e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.73 [1.62-1.85],3.180e-54,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.71 [1.59-1.84],4.990e-40,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.67 [1.56-1.78],6.943e-46,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.63 [1.53-1.73],1.962e-46,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu-lactate,1.59 [1.50-1.70],8.034e-44,***,Glucose-lactate
S-LDL-TG%,1.57 [1.48-1.68],1.676e-37,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.55 [1.45-1.66],2.145e-30,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,1.51 [1.41-1.62],3.522e-26,***,Glucose
XL-HDL-TG%,1.49 [1.39-1.60],1.744e-24,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.48 [1.38-1.58],7.705e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.48 [1.38-1.59],2.896e-21,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.47 [1.37-1.59],1.986e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.46 [1.36-1.57],1.517e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.43 [1.33-1.54],4.509e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.43 [1.32-1.54],2.162e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,1.38 [1.28-1.49],3.082e-12,***,Average Diameter for VLDL Particles
Sc-ala,1.36 [1.28-1.46],2.824e-15,***,Spectrometer-corrected alanine
M-HDL-TG%,1.35 [1.26-1.46],1.302e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.33 [1.24-1.41],1.432e-12,***,Triglycerides in Small HDL
GlycA,1.31 [1.22-1.41],4.180e-08,***,Glycoprotein Acetyls
XL-VLDL-TG,1.30 [1.22-1.39],2.571e-10,***,Triglycerides in Very Large VLDL
Ala,1.28 [1.20-1.37],1.530e-07,***,Alanine
XXL-VLDL-TG,1.28 [1.20-1.36],2.259e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.27 [1.19-1.35],2.907e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.27 [1.19-1.35],7.140e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.27 [1.19-1.35],4.587e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,1.26 [1.18-1.35],4.623e-06,***,Triglycerides in VLDL
Total-TG,1.26 [1.18-1.35],6.742e-06,***,Total-Triglycerides
S-VLDL-TG,1.26 [1.18-1.34],5.614e-07,***,Triglycerides in Small VLDL
L-VLDL-TG%,1.26 [1.18-1.35],1.107e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
SFA%,1.24 [1.15-1.33],0.002,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-L,1.24 [1.16-1.32],1.069e-04,***,Total-Lipids in Very Large VLDL
S-LDL-TG,1.24 [1.16-1.32],1.263e-05,***,Triglycerides in Small LDL
XXL-VLDL-FC,1.23 [1.16-1.32],2.978e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.23 [1.15-1.31],7.428e-05,***,Concentration of Very Large VLDL Particles
IDL-PL%,1.23 [1.15-1.32],3.292e-04,***,Phospholipids to Total-Lipids in IDL percentage
Val,1.23 [1.15-1.31],6.009e-04,***,Valine
M-LDL-TG,1.23 [1.15-1.31],4.735e-05,***,Triglycerides in Medium LDL
L-VLDL-TG,1.22 [1.15-1.31],4.539e-04,***,Triglycerides in Large VLDL
XS-VLDL-TG,1.22 [1.15-1.30],1.288e-04,***,Triglycerides in Very Small VLDL
XXL-VLDL-C,1.20 [1.13-1.28],0.010,**,Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-TG,1.20 [1.12-1.28],0.009,**,Triglycerides in LDL
HDL-TG,1.19 [1.12-1.27],0.033,*,Triglycerides in HDL
XL-VLDL-PL%,0.85 [0.80-0.90],0.012,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-PL%,0.84 [0.79-0.90],0.034,*,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-P,0.82 [0.76-0.88],0.005,**,Concentration of Very Small VLDL Particles
XS-VLDL-L,0.82 [0.76-0.88],0.005,**,Total-Lipids in Very Small VLDL
S-LDL-P,0.81 [0.76-0.87],0.002,**,Concentration of Small LDL Particles
M-LDL-CE,0.81 [0.76-0.87],0.002,**,Cholesteryl Esters in Medium LDL
M-LDL-L,0.80 [0.75-0.86],1.768e-04,***,Total-Lipids in Medium LDL
Phosphoglyc,0.80 [0.75-0.87],0.002,**,Phosphoglycerides
M-LDL-PL,0.80 [0.75-0.86],1.731e-04,***,Phospholipids in Medium LDL
S-HDL-CE%,0.80 [0.75-0.85],4.862e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-FC,0.80 [0.75-0.86],1.304e-04,***,Free Cholesterol in Small VLDL
