Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.15 [1.12-1.18],2.898e-16,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.15 [1.12-1.18],3.767e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.14 [1.11-1.18],2.042e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.14 [1.11-1.17],2.889e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.13 [1.10-1.17],4.554e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.10-1.16],1.136e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.12 [1.09-1.16],8.981e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.12 [1.08-1.15],2.349e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.11 [1.08-1.14],1.663e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.11 [1.07-1.14],2.772e-06,***,Glycoprotein Acetyls
S-VLDL-TG%,1.10 [1.07-1.14],6.211e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.10 [1.07-1.13],5.277e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.09 [1.06-1.12],2.404e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.09 [1.05-1.12],0.038,*,Triglycerides to Phosphoglycerides ratio
XL-VLDL-FC%,0.93 [0.90-0.96],0.043,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LDL-P,0.93 [0.90-0.95],0.032,*,Concentration of LDL Particles
S-HDL-C,0.93 [0.90-0.95],0.025,*,Cholesterol in Small HDL
S-LDL-CE,0.93 [0.90-0.95],0.018,*,Cholesteryl Esters in Small LDL
ApoB,0.93 [0.90-0.95],0.011,*,Apolipoprotein B
M-LDL-L,0.93 [0.90-0.95],0.008,**,Total-Lipids in Medium LDL
M-LDL-CE,0.93 [0.90-0.95],0.009,**,Cholesteryl Esters in Medium LDL
XS-VLDL-C,0.92 [0.90-0.95],0.004,**,Cholesterol in Very Small VLDL
XS-VLDL-FC%,0.92 [0.90-0.95],0.023,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-L,0.92 [0.90-0.95],0.016,*,Total-Lipids in Very Large HDL
M-HDL-CE%,0.92 [0.90-0.95],0.016,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-C,0.92 [0.90-0.95],0.002,**,Cholesterol in Small LDL
L-VLDL-CE%,0.92 [0.90-0.95],0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-P,0.92 [0.90-0.95],0.002,**,Concentration of Medium LDL Particles
Omega-6%,0.92 [0.89-0.95],0.031,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C,0.92 [0.89-0.95],4.963e-04,***,Cholesterol in Medium LDL
M-VLDL-C,0.92 [0.89-0.94],2.409e-04,***,Cholesterol in Medium VLDL
M-HDL-L,0.92 [0.89-0.95],0.003,**,Total-Lipids in Medium HDL
IDL-FC%,0.92 [0.89-0.95],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
IDL-P,0.92 [0.89-0.94],9.298e-05,***,Concentration of IDL Particles
XL-HDL-P,0.92 [0.89-0.94],0.001,**,Concentration of Very Large HDL Particles
XL-VLDL-CE%,0.92 [0.89-0.94],5.269e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-LDL-FC,0.92 [0.89-0.94],8.588e-05,***,Free Cholesterol in Small LDL
XL-VLDL-C%,0.92 [0.89-0.94],4.787e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.92 [0.89-0.94],0.002,**,Degree of Unsaturation
M-HDL-P,0.92 [0.89-0.94],6.164e-04,***,Concentration of Medium HDL Particles
PUFA%,0.92 [0.89-0.94],0.004,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.91 [0.89-0.94],4.486e-05,***,Albumin
XS-VLDL-CE,0.91 [0.89-0.94],4.849e-05,***,Cholesteryl Esters in Very Small VLDL
L-HDL-PL,0.91 [0.89-0.94],0.001,**,Phospholipids in Large HDL
XL-HDL-CE%,0.91 [0.89-0.94],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-C,0.91 [0.89-0.94],2.216e-04,***,Cholesterol in Very Large HDL
Remnant-C,0.91 [0.89-0.94],3.667e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-PL,0.91 [0.89-0.94],1.944e-05,***,Phospholipids in LDL
LDL-CE,0.91 [0.89-0.94],1.093e-05,***,Cholesteryl Esters in LDL
LDL-L,0.91 [0.89-0.94],8.768e-06,***,Total-Lipids in LDL
M-HDL-FC,0.91 [0.88-0.94],8.756e-05,***,Free Cholesterol in Medium HDL
HDL-PL,0.91 [0.88-0.94],2.257e-04,***,Phospholipids in HDL
XL-HDL-CE,0.91 [0.88-0.94],5.088e-05,***,Cholesteryl Esters in Very Large HDL
L-HDL-FC,0.91 [0.88-0.94],1.102e-04,***,Free Cholesterol in Large HDL
M-LDL-FC,0.91 [0.89-0.93],2.348e-06,***,Free Cholesterol in Medium LDL
Total-L,0.91 [0.88-0.94],1.246e-05,***,Total-Lipids in Lipoprotein Particles
M-HDL-CE,0.91 [0.88-0.94],2.697e-05,***,Cholesteryl Esters in Medium HDL
S-VLDL-C%,0.91 [0.88-0.93],2.068e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
Non-HDL-C,0.91 [0.88-0.93],1.132e-06,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.91 [0.88-0.93],1.213e-06,***,Cholesteryl Esters in Large LDL
M-HDL-C,0.91 [0.88-0.93],1.519e-05,***,Cholesterol in Medium HDL
M-VLDL-CE,0.91 [0.88-0.93],5.692e-07,***,Cholesteryl Esters in Medium VLDL
LDL-C,0.91 [0.88-0.93],4.962e-07,***,LDL Cholesterol
L-HDL-P,0.91 [0.88-0.93],1.158e-05,***,Concentration of Large HDL Particles
PUFA,0.91 [0.88-0.93],2.532e-06,***,Polyunsaturated Fatty Acids
L-LDL-L,0.90 [0.88-0.93],3.201e-07,***,Total-Lipids in Large LDL
M-HDL-C%,0.90 [0.88-0.93],2.625e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
Phosphoglyc,0.90 [0.88-0.93],2.944e-06,***,Phosphoglycerides
L-HDL-L,0.90 [0.88-0.93],1.772e-05,***,Total-Lipids in Large HDL
M-VLDL-PL%,0.90 [0.88-0.93],1.550e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-PL,0.90 [0.88-0.93],1.351e-07,***,Phospholipids in IDL
L-LDL-PL,0.90 [0.88-0.93],3.606e-08,***,Phospholipids in Large LDL
Omega-6,0.90 [0.88-0.93],2.102e-07,***,Omega-6 Fatty Acids
L-LDL-C,0.90 [0.88-0.93],4.007e-08,***,Cholesterol in Large LDL
HDL-P,0.90 [0.88-0.93],2.045e-07,***,Concentration of HDL Particles
Clinical LDL-C,0.90 [0.88-0.93],1.092e-08,***,Clinical LDL Cholesterol
ApoA1,0.90 [0.87-0.93],6.902e-07,***,Apolipoprotein A1
LA,0.90 [0.87-0.93],3.637e-08,***,Linoleic Acid
PC,0.90 [0.87-0.93],3.725e-07,***,Phosphatidylcholines
SM,0.90 [0.87-0.93],1.358e-07,***,Sphingomyelins
PUFA/MUFA,0.90 [0.87-0.93],4.540e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-FC%,0.90 [0.87-0.92],5.341e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C,0.90 [0.87-0.93],9.139e-07,***,Cholesterol in Large HDL
L-HDL-CE,0.90 [0.87-0.93],5.023e-07,***,Cholesteryl Esters in Large HDL
LDL-FC,0.90 [0.87-0.92],1.839e-09,***,Free Cholesterol in LDL
HDL-L,0.90 [0.87-0.92],3.783e-07,***,Total-Lipids in HDL
HDL-FC,0.90 [0.87-0.92],1.824e-07,***,Free Cholesterol in HDL
Total-PL,0.90 [0.87-0.92],2.086e-08,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-CE%,0.89 [0.87-0.92],2.009e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.87-0.92],1.125e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-L,0.89 [0.87-0.92],1.127e-09,***,Total-Lipids in IDL
IDL-CE%,0.89 [0.87-0.92],5.076e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.89 [0.87-0.92],1.034e-08,***,Total-Cholines
Total-P,0.89 [0.87-0.92],2.533e-09,***,Total-Concentration of Lipoprotein Particles
Total-FC,0.89 [0.87-0.92],5.686e-10,***,Total-Free Cholesterol
L-HDL-CE%,0.89 [0.86-0.92],3.446e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC,0.89 [0.87-0.92],5.361e-11,***,Free Cholesterol in Large LDL
L-LDL-FC%,0.89 [0.87-0.92],1.983e-10,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.89 [0.87-0.91],7.078e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,0.89 [0.86-0.92],2.144e-09,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.89 [0.86-0.92],1.090e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE,0.89 [0.86-0.91],1.064e-11,***,Cholesteryl Esters in IDL
IDL-FC,0.89 [0.86-0.91],1.030e-11,***,Free Cholesterol in IDL
IDL-C,0.89 [0.86-0.91],4.089e-12,***,Cholesterol in IDL
S-VLDL-FC%,0.88 [0.86-0.91],3.166e-12,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-CE,0.88 [0.86-0.91],1.379e-10,***,Cholesteryl Esters in HDL
HDL-C,0.88 [0.86-0.91],1.829e-10,***,HDL Cholesterol
Total-C,0.88 [0.86-0.91],6.364e-13,***,Total-Cholesterol
IDL-C%,0.88 [0.86-0.91],6.211e-14,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.88 [0.86-0.90],6.498e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,0.88 [0.85-0.90],1.117e-13,***,Total-Esterified Cholesterol
M-LDL-C%,0.88 [0.85-0.90],1.674e-17,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.88 [0.85-0.90],1.688e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.87 [0.84-0.90],2.579e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.84-0.89],4.424e-16,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.86 [0.84-0.89],2.742e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
