Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.35 [1.33-1.38],5.795e-215,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.35 [1.32-1.37],2.218e-225,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-TG%,1.33 [1.31-1.35],1.302e-198,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.31 [1.28-1.33],7.448e-153,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.31 [1.28-1.33],5.519e-180,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.30 [1.27-1.32],1.824e-151,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.29 [1.26-1.31],2.815e-141,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.28 [1.26-1.30],6.072e-140,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.27 [1.25-1.29],1.316e-142,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.27 [1.25-1.29],1.196e-167,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.26 [1.24-1.29],4.656e-132,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.26 [1.24-1.28],1.630e-130,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.25 [1.23-1.28],3.436e-140,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-TG,1.25 [1.23-1.27],2.064e-159,***,Triglycerides in Medium LDL
S-LDL-TG%,1.25 [1.23-1.27],5.694e-133,***,Triglycerides to Total-Lipids in Small LDL percentage
LDL-TG,1.25 [1.23-1.27],7.479e-151,***,Triglycerides in LDL
S-VLDL-TG,1.24 [1.22-1.27],5.995e-142,***,Triglycerides in Small VLDL
XS-VLDL-TG,1.24 [1.22-1.26],2.046e-148,***,Triglycerides in Very Small VLDL
GlycA,1.24 [1.22-1.27],1.846e-110,***,Glycoprotein Acetyls
L-LDL-TG,1.24 [1.22-1.26],3.353e-144,***,Triglycerides in Large LDL
M-HDL-TG%,1.24 [1.22-1.26],9.808e-111,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA,1.24 [1.22-1.26],7.872e-110,***,Monounsaturated Fatty Acids
Total-TG,1.24 [1.22-1.26],1.396e-119,***,Total-Triglycerides
M-HDL-PL%,1.24 [1.21-1.26],2.860e-104,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG,1.23 [1.21-1.26],3.227e-133,***,Triglycerides in Small LDL
VLDL-TG,1.23 [1.21-1.25],1.472e-109,***,Triglycerides in VLDL
XL-HDL-FC%,1.23 [1.20-1.25],4.689e-77,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,1.23 [1.20-1.25],5.852e-91,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.22 [1.20-1.25],7.565e-114,***,Triglycerides in Very Large VLDL
IDL-TG,1.22 [1.20-1.24],3.571e-125,***,Triglycerides in IDL
L-VLDL-PL,1.22 [1.20-1.24],1.491e-113,***,Phospholipids in Large VLDL
XL-VLDL-P,1.22 [1.20-1.24],3.131e-114,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.22 [1.20-1.24],1.140e-104,***,Total-Lipids in Very Large VLDL
L-VLDL-P,1.21 [1.19-1.23],8.819e-109,***,Concentration of Large VLDL Particles
M-VLDL-TG,1.21 [1.19-1.23],4.739e-104,***,Triglycerides in Medium VLDL
L-VLDL-FC,1.21 [1.19-1.23],3.184e-106,***,Free Cholesterol in Large VLDL
L-VLDL-L,1.21 [1.19-1.23],1.771e-98,***,Total-Lipids in Large VLDL
L-VLDL-PL%,1.21 [1.19-1.23],7.541e-78,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,1.21 [1.18-1.23],1.562e-84,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-TG,1.20 [1.18-1.23],3.634e-96,***,Triglycerides in Large VLDL
XL-VLDL-PL,1.20 [1.18-1.22],4.989e-97,***,Phospholipids in Very Large VLDL
XL-VLDL-FC,1.19 [1.17-1.21],1.188e-89,***,Free Cholesterol in Very Large VLDL
S-VLDL-P,1.19 [1.17-1.21],2.739e-94,***,Concentration of Small VLDL Particles
XXL-VLDL-P,1.19 [1.17-1.21],1.410e-83,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.19 [1.17-1.21],6.461e-83,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-L,1.18 [1.16-1.21],5.711e-72,***,Total-Lipids in VLDL
L-VLDL-C,1.18 [1.16-1.20],7.701e-82,***,Cholesterol in Large VLDL
S-VLDL-L,1.18 [1.16-1.20],1.569e-79,***,Total-Lipids in Small VLDL
XXL-VLDL-L,1.18 [1.16-1.20],1.691e-72,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.18 [1.16-1.20],2.789e-76,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,1.18 [1.16-1.20],3.585e-59,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C,1.18 [1.16-1.20],4.201e-74,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Total-FA,1.18 [1.15-1.20],7.507e-59,***,Total-Fatty Acids
HDL-TG,1.18 [1.16-1.20],7.534e-76,***,Triglycerides in HDL
XL-VLDL-C,1.18 [1.16-1.20],1.028e-73,***,Cholesterol in Very Large VLDL
SFA,1.17 [1.15-1.20],8.915e-58,***,Saturated Fatty Acids
XXL-VLDL-CE,1.17 [1.15-1.19],3.965e-70,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.17 [1.15-1.19],5.957e-67,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.17 [1.15-1.19],1.600e-69,***,Triglycerides in Medium HDL
VLDL-PL,1.17 [1.15-1.19],2.431e-64,***,Phospholipids in VLDL
Omega-3,1.17 [1.15-1.19],9.914e-63,***,Omega-3 Fatty Acids
XL-VLDL-CE,1.15 [1.13-1.17],9.617e-57,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,1.15 [1.13-1.17],6.049e-58,***,Cholesteryl Esters in Large VLDL
XXL-VLDL-PL%,1.15 [1.13-1.17],1.148e-48,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-P,1.15 [1.13-1.17],1.768e-56,***,Concentration of VLDL Particles
VLDL-FC,1.14 [1.12-1.16],8.831e-47,***,Free Cholesterol in VLDL
M-VLDL-L,1.13 [1.12-1.15],2.490e-41,***,Total-Lipids in Medium VLDL
S-VLDL-PL,1.13 [1.11-1.15],1.075e-41,***,Phospholipids in Small VLDL
S-HDL-L,1.12 [1.10-1.14],4.415e-33,***,Total-Lipids in Small HDL
S-VLDL-CE,1.12 [1.10-1.14],2.218e-37,***,Cholesteryl Esters in Small VLDL
S-HDL-PL,1.11 [1.09-1.13],1.051e-27,***,Phospholipids in Small HDL
Omega-3%,1.11 [1.09-1.13],1.963e-25,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-P,1.11 [1.09-1.13],6.639e-31,***,Concentration of Medium VLDL Particles
XL-HDL-TG,1.11 [1.09-1.13],8.816e-28,***,Triglycerides in Very Large HDL
S-VLDL-C,1.11 [1.09-1.13],7.950e-28,***,Cholesterol in Small VLDL
S-HDL-FC,1.10 [1.09-1.12],4.641e-23,***,Free Cholesterol in Small HDL
M-VLDL-PL,1.10 [1.08-1.12],1.995e-23,***,Phospholipids in Medium VLDL
XS-VLDL-PL,1.10 [1.08-1.12],6.343e-24,***,Phospholipids in Very Small VLDL
IDL-PL%,1.10 [1.08-1.12],3.983e-22,***,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,1.10 [1.08-1.12],1.500e-20,***,Glucose-lactate
Creatinine,1.10 [1.08-1.12],3.531e-13,***,Creatinine
S-HDL-P,1.09 [1.07-1.11],7.981e-19,***,Concentration of Small HDL Particles
VLDL-C,1.09 [1.07-1.11],1.544e-17,***,VLDL Cholesterol
PUFA,1.09 [1.07-1.11],1.017e-12,***,Polyunsaturated Fatty Acids
M-LDL-PL,1.08 [1.07-1.10],4.432e-15,***,Phospholipids in Medium LDL
S-VLDL-FC,1.08 [1.07-1.10],5.259e-16,***,Free Cholesterol in Small VLDL
M-LDL-CE,1.08 [1.06-1.10],7.343e-13,***,Cholesteryl Esters in Medium LDL
ApoB/ApoA1,1.08 [1.06-1.10],1.563e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-CE,1.08 [1.06-1.10],9.069e-12,***,Cholesteryl Esters in Small LDL
Sc-ala,1.08 [1.06-1.10],6.539e-11,***,Spectrometer-corrected alanine
L-LDL-CE%,1.08 [1.06-1.10],5.149e-11,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-L,1.08 [1.06-1.09],8.391e-11,***,Total-Lipids in Medium LDL
M-VLDL-FC,1.08 [1.06-1.09],5.229e-12,***,Free Cholesterol in Medium VLDL
XL-HDL-C%,1.07 [1.05-1.10],7.421e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-C,1.07 [1.06-1.09],2.328e-10,***,Cholesterol in Small HDL
Val,1.07 [1.06-1.09],7.954e-10,***,Valine
XS-VLDL-P,1.07 [1.06-1.09],2.191e-11,***,Concentration of Very Small VLDL Particles
XS-VLDL-L,1.07 [1.05-1.09],2.839e-10,***,Total-Lipids in Very Small VLDL
S-LDL-P,1.07 [1.05-1.09],7.106e-10,***,Concentration of Small LDL Particles
S-LDL-L,1.07 [1.05-1.09],4.096e-09,***,Total-Lipids in Small LDL
Total-BCAA,1.07 [1.05-1.09],1.267e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA,1.07 [1.05-1.09],5.295e-08,***,Docosahexaenoic Acid
