Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.15-1.20],1.650e-46,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.17 [1.15-1.19],9.414e-51,***,Glycoprotein Acetyls
L-HDL-PL%,1.15 [1.13-1.18],7.375e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.15 [1.12-1.17],1.221e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.14 [1.11-1.16],7.619e-32,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.13 [1.11-1.16],7.978e-29,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.13 [1.11-1.16],2.784e-23,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.12 [1.10-1.14],1.492e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.12 [1.10-1.14],2.770e-24,***,Average Diameter for VLDL Particles
IDL-TG%,1.12 [1.10-1.14],1.509e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.12 [1.09-1.14],5.446e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.11 [1.09-1.13],1.951e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.11 [1.09-1.13],5.436e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.11 [1.09-1.13],3.976e-24,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.11 [1.09-1.13],7.573e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.11 [1.08-1.13],3.375e-20,***,Triglycerides in Very Large VLDL
L-LDL-TG%,1.10 [1.08-1.13],8.559e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG%,1.10 [1.08-1.12],2.200e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-TG,1.10 [1.08-1.12],3.024e-18,***,Triglycerides in VLDL
XL-VLDL-L,1.10 [1.08-1.12],2.289e-18,***,Total-Lipids in Very Large VLDL
L-VLDL-PL%,1.10 [1.08-1.12],1.399e-18,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-PL,1.10 [1.08-1.12],2.871e-19,***,Phospholipids in Large VLDL
XL-VLDL-P,1.10 [1.08-1.12],1.930e-18,***,Concentration of Very Large VLDL Particles
Total-TG,1.10 [1.08-1.12],6.831e-17,***,Total-Triglycerides
L-VLDL-TG,1.10 [1.08-1.12],2.362e-17,***,Triglycerides in Large VLDL
L-VLDL-L,1.10 [1.08-1.12],2.368e-17,***,Total-Lipids in Large VLDL
L-VLDL-P,1.10 [1.08-1.12],4.688e-17,***,Concentration of Large VLDL Particles
S-VLDL-TG,1.10 [1.08-1.12],2.367e-17,***,Triglycerides in Small VLDL
L-VLDL-FC,1.09 [1.07-1.11],1.114e-16,***,Free Cholesterol in Large VLDL
M-VLDL-TG,1.09 [1.07-1.11],1.597e-16,***,Triglycerides in Medium VLDL
MUFA,1.09 [1.07-1.12],9.117e-14,***,Monounsaturated Fatty Acids
XL-VLDL-PL,1.09 [1.07-1.11],7.468e-16,***,Phospholipids in Very Large VLDL
S-LDL-TG%,1.09 [1.07-1.11],1.089e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL,1.09 [1.07-1.11],9.369e-14,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.09 [1.07-1.11],2.475e-13,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.09 [1.07-1.11],8.592e-13,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,1.09 [1.07-1.11],8.028e-14,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,1.09 [1.07-1.11],6.413e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,1.09 [1.07-1.11],9.227e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE,1.09 [1.07-1.11],7.515e-13,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.08 [1.06-1.10],4.078e-12,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.08 [1.06-1.10],3.412e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.08 [1.06-1.10],3.065e-11,***,Triglycerides in Small LDL
S-VLDL-TG%,1.08 [1.06-1.10],4.424e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-C,1.08 [1.06-1.10],3.723e-12,***,Cholesterol in Large VLDL
Creatinine,1.08 [1.06-1.10],4.549e-06,***,Creatinine
XL-VLDL-C,1.08 [1.06-1.10],3.936e-11,***,Cholesterol in Very Large VLDL
XS-VLDL-TG,1.08 [1.06-1.10],9.837e-11,***,Triglycerides in Very Small VLDL
VLDL-L,1.08 [1.06-1.10],1.251e-09,***,Total-Lipids in VLDL
M-LDL-TG,1.08 [1.06-1.10],5.221e-09,***,Triglycerides in Medium LDL
M-LDL-TG%,1.07 [1.05-1.09],1.439e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-TG,1.07 [1.05-1.09],1.463e-07,***,Triglycerides in LDL
XL-VLDL-CE,1.07 [1.05-1.09],6.629e-08,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,1.07 [1.05-1.09],2.290e-07,***,Cholesteryl Esters in Large VLDL
S-VLDL-P,1.07 [1.05-1.08],6.498e-07,***,Concentration of Small VLDL Particles
VLDL-PL,1.07 [1.05-1.08],2.782e-06,***,Phospholipids in VLDL
L-LDL-TG,1.06 [1.04-1.08],8.647e-06,***,Triglycerides in Large LDL
S-VLDL-L,1.06 [1.04-1.08],7.067e-06,***,Total-Lipids in Small VLDL
M-HDL-TG,1.06 [1.04-1.08],6.486e-06,***,Triglycerides in Medium HDL
IDL-TG,1.06 [1.04-1.08],2.355e-05,***,Triglycerides in IDL
HDL-TG,1.06 [1.04-1.08],2.655e-04,***,Triglycerides in HDL
M-VLDL-L,1.05 [1.03-1.07],0.006,**,Total-Lipids in Medium VLDL
VLDL-FC,1.05 [1.03-1.07],0.011,*,Free Cholesterol in VLDL
XXL-VLDL-PL%,1.05 [1.03-1.07],0.008,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.019,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-CE,0.95 [0.93-0.97],0.011,*,Cholesteryl Esters in IDL
IDL-C,0.95 [0.93-0.96],0.001,**,Cholesterol in IDL
XXL-VLDL-FC%,0.94 [0.93-0.96],9.807e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.94 [0.93-0.96],4.386e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.94 [0.93-0.96],1.643e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.94 [0.92-0.96],7.899e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Albumin,0.94 [0.92-0.96],9.729e-05,***,Albumin
M-HDL-P,0.94 [0.92-0.96],4.347e-04,***,Concentration of Medium HDL Particles
IDL-FC,0.94 [0.92-0.96],2.020e-05,***,Free Cholesterol in IDL
IDL-CE%,0.94 [0.92-0.96],1.265e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE,0.93 [0.91-0.95],5.096e-07,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,0.93 [0.91-0.95],3.681e-07,***,Free Cholesterol in Medium HDL
ApoA1,0.93 [0.91-0.95],5.897e-07,***,Apolipoprotein A1
M-HDL-C,0.93 [0.91-0.95],2.738e-07,***,Cholesterol in Medium HDL
M-LDL-C%,0.93 [0.91-0.95],2.159e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.93 [0.91-0.95],7.594e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-PL,0.93 [0.91-0.95],5.125e-08,***,Phospholipids in HDL
DHA%,0.92 [0.90-0.94],3.003e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,0.92 [0.90-0.94],1.222e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.92 [0.90-0.94],1.423e-13,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.92 [0.90-0.93],4.370e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.91 [0.90-0.93],6.878e-16,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.91 [0.90-0.93],2.799e-15,***,Cholesterol to Total-Lipids in IDL percentage
HDL-L,0.91 [0.89-0.93],3.027e-13,***,Total-Lipids in HDL
Unsaturation,0.91 [0.89-0.93],1.566e-14,***,Degree of Unsaturation
S-HDL-FC%,0.91 [0.89-0.93],1.057e-16,***,Free Cholesterol to Total-Lipids in Small HDL percentage
