Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.16 [1.12-1.21],2.992e-08,***,Average Diameter for HDL Particles
XL-HDL-PL,1.14 [1.10-1.19],1.145e-06,***,Phospholipids in Very Large HDL
L-HDL-CE,1.14 [1.10-1.19],1.407e-05,***,Cholesteryl Esters in Large HDL
L-HDL-C,1.14 [1.09-1.18],4.119e-05,***,Cholesterol in Large HDL
XL-HDL-PL%,1.13 [1.09-1.18],3.200e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-L,1.13 [1.09-1.18],3.471e-05,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.13 [1.09-1.17],1.270e-04,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.13 [1.09-1.17],1.357e-04,***,Cholesterol in Very Large HDL
Omega-6%,1.12 [1.08-1.17],1.576e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-L,1.12 [1.08-1.17],0.003,**,Total-Lipids in Large HDL
L-HDL-CE%,1.12 [1.08-1.17],8.378e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-P,1.12 [1.08-1.17],0.002,**,Concentration of Large HDL Particles
L-HDL-C%,1.12 [1.08-1.16],0.001,**,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,1.12 [1.08-1.17],0.003,**,Free Cholesterol in Large HDL
XL-HDL-FC,1.11 [1.07-1.16],0.002,**,Free Cholesterol in Very Large HDL
PUFA/MUFA,1.11 [1.07-1.16],0.006,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-P,1.11 [1.07-1.15],0.048,*,Concentration of Very Large HDL Particles
M-LDL-FC%,1.10 [1.06-1.14],0.046,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.10 [1.06-1.14],0.022,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-CE%,1.10 [1.06-1.14],0.048,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,1.10 [1.06-1.14],0.044,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-L,0.91 [0.88-0.94],0.049,*,Total-Lipids in Large LDL
Non-HDL-C,0.91 [0.88-0.94],0.027,*,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.91 [0.88-0.94],0.031,*,Cholesteryl Esters in Large LDL
M-LDL-FC,0.91 [0.88-0.94],0.029,*,Free Cholesterol in Medium LDL
ApoB,0.91 [0.88-0.94],0.013,*,Apolipoprotein B
LDL-P,0.91 [0.88-0.94],0.011,*,Concentration of LDL Particles
Sc-ala,0.91 [0.88-0.94],0.021,*,Spectrometer-corrected alanine
S-VLDL-FC,0.91 [0.88-0.94],0.008,**,Free Cholesterol in Small VLDL
M-VLDL-FC,0.91 [0.88-0.94],0.007,**,Free Cholesterol in Medium VLDL
LDL-C,0.91 [0.88-0.94],0.004,**,LDL Cholesterol
Lactate,0.91 [0.88-0.94],0.014,*,Lactate
S-VLDL-C,0.91 [0.87-0.94],0.004,**,Cholesterol in Small VLDL
S-VLDL-CE,0.90 [0.87-0.94],0.004,**,Cholesteryl Esters in Small VLDL
S-HDL-TG%,0.90 [0.87-0.94],0.021,*,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-P,0.90 [0.87-0.94],0.003,**,Concentration of Small LDL Particles
L-HDL-PL%,0.90 [0.87-0.94],0.023,*,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6,0.90 [0.87-0.93],0.003,**,Omega-6 Fatty Acids
LDL-PL,0.90 [0.87-0.93],0.001,**,Phospholipids in LDL
M-LDL-P,0.90 [0.87-0.93],0.002,**,Concentration of Medium LDL Particles
S-HDL-CE,0.90 [0.87-0.93],0.004,**,Cholesteryl Esters in Small HDL
LDL-L,0.90 [0.87-0.93],5.243e-04,***,Total-Lipids in LDL
VLDL-C,0.90 [0.87-0.93],5.727e-04,***,VLDL Cholesterol
Total-L,0.90 [0.87-0.93],4.001e-04,***,Total-Lipids in Lipoprotein Particles
LDL-CE,0.90 [0.87-0.93],2.972e-04,***,Cholesteryl Esters in LDL
IDL-TG,0.90 [0.87-0.93],0.002,**,Triglycerides in IDL
S-LDL-PL,0.90 [0.87-0.93],1.880e-04,***,Phospholipids in Small LDL
S-HDL-PL,0.90 [0.87-0.93],6.663e-04,***,Phospholipids in Small HDL
L-HDL-TG%,0.90 [0.86-0.93],0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-C,0.90 [0.86-0.93],4.527e-04,***,Cholesterol in Small HDL
MUFA%,0.90 [0.86-0.93],0.002,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,0.90 [0.86-0.93],3.751e-04,***,Triglycerides in Very Small VLDL
M-VLDL-PL,0.89 [0.86-0.93],5.712e-05,***,Phospholipids in Medium VLDL
S-HDL-FC,0.89 [0.86-0.93],2.643e-04,***,Free Cholesterol in Small HDL
S-LDL-C,0.89 [0.86-0.92],2.793e-05,***,Cholesterol in Small LDL
S-VLDL-PL,0.89 [0.86-0.92],2.257e-05,***,Phospholipids in Small VLDL
M-VLDL-P,0.89 [0.86-0.92],1.694e-05,***,Concentration of Medium VLDL Particles
Ala,0.89 [0.85-0.93],0.044,*,Alanine
