Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.12 [1.94-2.31],2.110e-60,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.11 [1.99-2.24],4.643e-137,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.09 [1.97-2.23],1.053e-114,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.09 [1.96-2.22],6.863e-106,***,Triglycerides to Total-Lipids in Small VLDL percentage
Glu-lactate,2.05 [1.96-2.14],6.968e-206,***,Glucose-lactate
Glu,2.01 [1.91-2.12],4.670e-150,***,Glucose
IDL-TG%,1.96 [1.86-2.06],8.850e-135,***,Triglycerides to Total-Lipids in IDL percentage
Ala,1.91 [1.80-2.04],7.401e-88,***,Alanine
L-LDL-TG%,1.86 [1.77-1.96],3.476e-117,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.83 [1.73-1.93],2.685e-91,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.77 [1.69-1.87],3.924e-105,***,Triglycerides to Total-Lipids in Medium LDL percentage
Sc-ala,1.69 [1.61-1.78],3.723e-87,***,Spectrometer-corrected alanine
L-HDL-PL%,1.66 [1.58-1.75],4.146e-86,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.59 [1.51-1.68],2.927e-62,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.47 [1.39-1.56],5.219e-38,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.46 [1.38-1.55],1.154e-30,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,1.46 [1.37-1.55],4.042e-27,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.44 [1.37-1.53],7.061e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.38 [1.30-1.47],3.651e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.38 [1.30-1.47],5.114e-18,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,1.36 [1.28-1.45],4.714e-18,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,1.36 [1.29-1.43],8.117e-23,***,Valine
XL-HDL-TG%,1.35 [1.27-1.42],1.533e-19,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.32 [1.25-1.40],3.628e-16,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.32 [1.25-1.40],8.555e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.31 [1.24-1.39],2.408e-14,***,Triglycerides to Phosphoglycerides ratio
Total-BCAA,1.31 [1.24-1.38],2.554e-17,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.25 [1.18-1.31],4.755e-11,***,Leucine
Lactate,1.23 [1.16-1.30],4.089e-07,***,Lactate
M-HDL-TG%,1.23 [1.16-1.30],7.676e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.22 [1.15-1.29],4.480e-05,***,Glycoprotein Acetyls
Ile,1.21 [1.15-1.28],7.256e-08,***,Isoleucine
M-LDL-PL%,1.21 [1.14-1.28],1.290e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
Citrate,1.20 [1.13-1.27],2.497e-04,***,Citrate
VLDL-size,1.18 [1.11-1.25],0.018,*,Average Diameter for VLDL Particles
S-HDL-CE%,0.87 [0.82-0.91],0.040,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Gln,0.86 [0.81-0.90],0.016,*,Glutamine
XL-HDL-PL%,0.85 [0.81-0.90],6.443e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,0.85 [0.81-0.90],6.541e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
DHA,0.84 [0.79-0.89],0.009,**,Docosahexaenoic Acid
Unsaturation,0.84 [0.79-0.88],1.982e-04,***,Degree of Unsaturation
L-VLDL-FC%,0.84 [0.79-0.89],2.880e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.83 [0.79-0.88],3.240e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.83 [0.78-0.89],0.048,*,Glycine
PUFA%,0.83 [0.79-0.88],3.156e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,0.82 [0.77-0.87],6.044e-06,***,Phospholipids in Small HDL
VLDL-L,0.81 [0.77-0.86],2.430e-07,***,Total-Lipids in VLDL
L-VLDL-C,0.81 [0.77-0.86],2.178e-06,***,Cholesterol in Large VLDL
S-VLDL-P,0.81 [0.76-0.86],7.783e-07,***,Concentration of Small VLDL Particles
Omega-6%,0.81 [0.77-0.85],9.786e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C,0.80 [0.76-0.85],2.008e-07,***,Cholesterol in Very Large VLDL
S-HDL-L,0.80 [0.76-0.85],2.019e-08,***,Total-Lipids in Small HDL
S-LDL-FC%,0.80 [0.76-0.83],2.147e-17,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.80 [0.75-0.84],1.329e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL,0.79 [0.74-0.84],7.926e-09,***,Phospholipids in Medium HDL
XXL-VLDL-C%,0.78 [0.73-0.84],9.305e-08,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.78 [0.74-0.82],6.109e-18,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C%,0.77 [0.73-0.81],9.396e-16,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-L,0.77 [0.72-0.81],8.946e-14,***,Total-Lipids in Small VLDL
SFA,0.77 [0.72-0.81],1.514e-15,***,Saturated Fatty Acids
PUFA/MUFA,0.76 [0.72-0.81],1.898e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-size,0.76 [0.72-0.80],4.300e-18,***,Average Diameter for LDL Particles
M-LDL-CE%,0.76 [0.72-0.80],1.874e-17,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-L,0.75 [0.71-0.80],1.882e-13,***,Total-Lipids in Medium HDL
S-HDL-CE,0.75 [0.71-0.79],1.473e-16,***,Cholesteryl Esters in Small HDL
VLDL-PL,0.75 [0.71-0.79],1.528e-17,***,Phospholipids in VLDL
M-LDL-FC%,0.74 [0.71-0.78],3.651e-28,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.74 [0.71-0.77],1.179e-38,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-FA,0.74 [0.70-0.78],2.051e-21,***,Total-Fatty Acids
IDL-FC%,0.74 [0.70-0.77],2.342e-29,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.73 [0.69-0.78],1.829e-16,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C,0.73 [0.69-0.78],8.056e-20,***,Cholesterol in Small HDL
L-VLDL-CE,0.73 [0.69-0.77],4.257e-19,***,Cholesteryl Esters in Large VLDL
S-HDL-P,0.73 [0.69-0.77],2.793e-20,***,Concentration of Small HDL Particles
XL-VLDL-PL%,0.73 [0.69-0.76],2.160e-37,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,0.72 [0.68-0.77],8.213e-20,***,Cholesteryl Esters in Very Large VLDL
M-HDL-CE,0.72 [0.68-0.77],1.536e-17,***,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.72 [0.67-0.76],9.030e-23,***,Free Cholesterol in Small HDL
M-HDL-C,0.71 [0.66-0.76],8.538e-20,***,Cholesterol in Medium HDL
M-HDL-P,0.70 [0.66-0.75],1.279e-19,***,Concentration of Medium HDL Particles
XS-VLDL-FC%,0.70 [0.67-0.73],1.315e-51,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.70 [0.67-0.73],3.458e-57,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.70 [0.66-0.74],2.766e-34,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-P,0.69 [0.65-0.73],2.240e-27,***,Concentration of VLDL Particles
VLDL-FC,0.69 [0.65-0.73],4.081e-30,***,Free Cholesterol in VLDL
ApoB/ApoA1,0.68 [0.64-0.72],6.375e-32,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-L,0.68 [0.64-0.72],1.815e-33,***,Total-Lipids in Medium VLDL
HDL-PL,0.68 [0.64-0.73],5.600e-25,***,Phospholipids in HDL
S-HDL-FC%,0.68 [0.64-0.72],3.731e-29,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.67 [0.65-0.69],1.334e-124,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.67 [0.64-0.69],4.458e-86,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC,0.66 [0.61-0.70],1.270e-27,***,Free Cholesterol in Medium HDL
ApoA1,0.66 [0.62-0.70],1.234e-31,***,Apolipoprotein A1
LA%,0.65 [0.61-0.68],6.541e-56,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-PL,0.64 [0.60-0.68],5.381e-42,***,Phospholipids in Small VLDL
