Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.11-1.15],3.922e-41,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],3.776e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.13 [1.11-1.15],9.007e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.10-1.14],2.788e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],3.262e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.11 [1.09-1.13],1.657e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.11 [1.09-1.13],8.628e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.11 [1.09-1.13],6.259e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.11 [1.09-1.13],2.032e-23,***,Glycoprotein Acetyls
MUFA%,1.11 [1.09-1.13],1.514e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.10 [1.09-1.12],1.727e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],8.422e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.09 [1.07-1.11],4.244e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.08 [1.06-1.10],5.668e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.08 [1.06-1.10],1.728e-10,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.08 [1.06-1.09],2.656e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.08],1.174e-07,***,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.08],1.935e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.06 [1.04-1.08],3.132e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.06 [1.04-1.07],0.001,**,Average Diameter for VLDL Particles
XL-VLDL-TG,1.06 [1.04-1.07],9.597e-05,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.06 [1.04-1.07],5.161e-05,***,Triglycerides in Very Small VLDL
IDL-PL%,1.05 [1.04-1.07],1.140e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.05 [1.03-1.07],0.001,**,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-TG,1.05 [1.03-1.07],7.288e-04,***,Triglycerides in Small VLDL
M-LDL-TG,1.05 [1.03-1.07],5.804e-04,***,Triglycerides in Medium LDL
XXL-VLDL-TG,1.05 [1.03-1.07],0.002,**,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.05 [1.03-1.07],7.824e-04,***,Triglycerides in Small LDL
XXL-VLDL-P,1.05 [1.03-1.07],0.002,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,1.05 [1.03-1.07],0.009,**,Total-Triglycerides
XXL-VLDL-PL,1.05 [1.03-1.07],0.005,**,Phospholipids in Chylomicrons and Extremely Large VLDL
SFA%,1.05 [1.03-1.07],0.009,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-L,1.05 [1.03-1.07],0.009,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
