Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.13-1.16],5.072e-53,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.12 [1.10-1.14],3.040e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.10-1.13],5.192e-39,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.11 [1.09-1.13],3.417e-31,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [1.09-1.12],6.411e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.10 [1.08-1.12],1.157e-28,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],8.771e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.08 [1.07-1.10],2.226e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.08 [1.07-1.10],9.354e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],1.390e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.07 [1.06-1.09],1.025e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.07 [1.05-1.09],1.004e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.05-1.08],9.398e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.06 [1.04-1.07],2.224e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.06 [1.04-1.08],2.381e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.06 [1.04-1.07],2.320e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.05 [1.03-1.07],0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.05 [1.03-1.06],0.039,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.96 [0.94-0.97],0.007,**,Free Cholesterol to Total-Lipids in Small LDL percentage
VLDL-L,0.96 [0.94-0.97],0.018,*,Total-Lipids in VLDL
Omega-3%,0.96 [0.94-0.97],0.028,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA,0.96 [0.94-0.97],0.013,*,Monounsaturated Fatty Acids
