Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.23 [1.21-1.25],5.765e-125,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.20 [1.18-1.22],3.112e-112,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.17-1.20],5.713e-100,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.17 [1.15-1.19],6.933e-73,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.17 [1.15-1.19],2.323e-79,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.15-1.19],7.966e-75,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.16 [1.14-1.18],9.596e-77,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.16 [1.14-1.18],2.127e-61,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.15 [1.13-1.17],2.998e-53,***,Glycoprotein Acetyls
M-HDL-TG%,1.14 [1.13-1.16],2.163e-52,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.14 [1.13-1.16],2.901e-52,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.14 [1.13-1.16],1.657e-54,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.14 [1.12-1.16],6.499e-52,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.14 [1.12-1.16],2.487e-45,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.13 [1.11-1.15],9.949e-31,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.13 [1.11-1.15],2.160e-47,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.11-1.14],9.153e-45,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.12 [1.10-1.14],6.417e-39,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.12 [1.10-1.14],5.202e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.12 [1.10-1.14],5.245e-41,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],4.611e-21,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.08-1.12],6.788e-28,***,Triglycerides in Small HDL
XXL-VLDL-PL%,1.10 [1.08-1.12],9.226e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,1.10 [1.08-1.11],2.363e-28,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.09 [1.07-1.11],6.152e-23,***,Triglycerides in Small VLDL
M-LDL-TG,1.09 [1.07-1.10],9.873e-23,***,Triglycerides in Medium LDL
L-LDL-TG,1.09 [1.07-1.10],1.509e-21,***,Triglycerides in Large LDL
LDL-TG,1.09 [1.07-1.10],1.019e-21,***,Triglycerides in LDL
IDL-TG,1.09 [1.07-1.10],7.839e-21,***,Triglycerides in IDL
Creatinine,1.08 [1.07-1.10],4.853e-15,***,Creatinine
L-VLDL-PL,1.08 [1.06-1.09],9.525e-15,***,Phospholipids in Large VLDL
Ala,1.08 [1.05-1.10],4.238e-08,***,Alanine
S-LDL-TG,1.08 [1.06-1.09],2.481e-16,***,Triglycerides in Small LDL
XL-VLDL-TG,1.07 [1.06-1.09],2.383e-14,***,Triglycerides in Very Large VLDL
Total-TG,1.07 [1.06-1.09],3.089e-13,***,Total-Triglycerides
XL-VLDL-P,1.07 [1.06-1.09],1.032e-13,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.07 [1.05-1.09],8.232e-12,***,Triglycerides in VLDL
XL-VLDL-L,1.07 [1.05-1.09],1.455e-11,***,Total-Lipids in Very Large VLDL
L-VLDL-P,1.07 [1.05-1.09],5.247e-12,***,Concentration of Large VLDL Particles
L-VLDL-FC,1.07 [1.05-1.09],2.290e-11,***,Free Cholesterol in Large VLDL
VLDL-size,1.07 [1.05-1.08],1.527e-08,***,Average Diameter for VLDL Particles
L-VLDL-L,1.07 [1.05-1.08],8.687e-10,***,Total-Lipids in Large VLDL
XL-VLDL-PL,1.07 [1.05-1.08],3.683e-10,***,Phospholipids in Very Large VLDL
L-VLDL-TG,1.06 [1.05-1.08],1.391e-09,***,Triglycerides in Large VLDL
M-VLDL-TG,1.06 [1.05-1.08],1.789e-08,***,Triglycerides in Medium VLDL
Sc-ala,1.06 [1.04-1.08],4.911e-08,***,Spectrometer-corrected alanine
S-VLDL-P,1.06 [1.04-1.08],3.008e-08,***,Concentration of Small VLDL Particles
XL-VLDL-FC,1.06 [1.04-1.08],5.800e-08,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,1.06 [1.04-1.07],4.364e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.06 [1.04-1.07],2.911e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-PL%,1.06 [1.04-1.07],5.649e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-C,1.05 [1.04-1.07],6.902e-06,***,Cholesterol in Large VLDL
XXL-VLDL-L,1.05 [1.04-1.07],3.165e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.05 [1.03-1.07],1.166e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.05 [1.03-1.07],1.452e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
MUFA,1.05 [1.03-1.07],2.620e-04,***,Monounsaturated Fatty Acids
Ile,1.05 [1.03-1.07],1.344e-04,***,Isoleucine
ApoB/ApoA1,1.05 [1.03-1.07],2.082e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-TG,1.05 [1.03-1.07],1.474e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,1.05 [1.03-1.07],4.168e-04,***,Cholesterol in Very Large VLDL
Phe,1.05 [1.03-1.07],3.531e-04,***,Phenylalanine
XXL-VLDL-FC,1.05 [1.03-1.07],1.879e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.05 [1.03-1.07],3.943e-04,***,Triglycerides in HDL
Total-BCAA,1.05 [1.03-1.07],0.004,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-L,1.05 [1.03-1.06],0.002,**,Total-Lipids in Small VLDL
Leu,1.04 [1.03-1.06],0.019,*,Leucine
M-VLDL-C,0.95 [0.94-0.97],1.175e-04,***,Cholesterol in Medium VLDL
S-LDL-FC,0.95 [0.94-0.96],2.295e-05,***,Free Cholesterol in Small LDL
XS-VLDL-C,0.95 [0.93-0.96],1.302e-05,***,Cholesterol in Very Small VLDL
LDL-PL,0.95 [0.93-0.96],3.172e-06,***,Phospholipids in LDL
LDL-CE,0.95 [0.93-0.96],2.244e-06,***,Cholesteryl Esters in LDL
XL-HDL-PL%,0.95 [0.93-0.96],1.995e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
LDL-L,0.94 [0.93-0.96],2.536e-07,***,Total-Lipids in LDL
S-LDL-CE%,0.94 [0.93-0.96],5.185e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA%,0.94 [0.93-0.96],1.795e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA,0.94 [0.93-0.96],1.370e-07,***,Polyunsaturated Fatty Acids
Acetate,0.94 [0.93-0.96],6.734e-08,***,Acetate
S-HDL-L,0.94 [0.93-0.96],2.181e-07,***,Total-Lipids in Small HDL
S-HDL-PL,0.94 [0.93-0.96],8.254e-08,***,Phospholipids in Small HDL
M-LDL-FC,0.94 [0.93-0.96],2.265e-08,***,Free Cholesterol in Medium LDL
S-HDL-FC,0.94 [0.93-0.96],5.567e-08,***,Free Cholesterol in Small HDL
DHA,0.94 [0.93-0.96],5.428e-08,***,Docosahexaenoic Acid
L-LDL-PL%,0.94 [0.93-0.95],9.750e-10,***,Phospholipids to Total-Lipids in Large LDL percentage
Remnant-C,0.94 [0.93-0.95],9.524e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-VLDL-C%,0.94 [0.92-0.95],4.318e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6,0.94 [0.92-0.95],2.276e-09,***,Omega-6 Fatty Acids
Total-L,0.94 [0.92-0.95],2.448e-10,***,Total-Lipids in Lipoprotein Particles
L-LDL-CE,0.94 [0.92-0.95],2.787e-10,***,Cholesteryl Esters in Large LDL
LDL-C,0.94 [0.92-0.95],7.545e-11,***,LDL Cholesterol
IDL-P,0.94 [0.92-0.95],1.082e-10,***,Concentration of IDL Particles
Gly,0.94 [0.92-0.95],5.655e-07,***,Glycine
L-HDL-FC%,0.94 [0.92-0.95],1.370e-13,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Non-HDL-C,0.93 [0.92-0.95],3.580e-12,***,Total-Cholesterol Minus HDL-C
L-LDL-L,0.93 [0.92-0.95],2.944e-12,***,Total-Lipids in Large LDL
M-VLDL-CE,0.93 [0.92-0.95],4.024e-13,***,Cholesteryl Esters in Medium VLDL
XS-VLDL-FC%,0.93 [0.92-0.94],5.329e-17,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
