Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.28 [1.24-1.32],1.024e-59,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.26 [1.22-1.29],3.375e-49,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.25 [1.22-1.29],1.167e-48,***,Glycoprotein Acetyls
ApoB/ApoA1,1.24 [1.21-1.28],1.447e-54,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-TG%,1.23 [1.20-1.27],2.005e-40,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.23 [1.18-1.27],5.304e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.22 [1.18-1.25],1.205e-37,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.21 [1.18-1.25],5.085e-38,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.21 [1.18-1.25],5.640e-37,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.20 [1.16-1.24],7.131e-28,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-P,1.20 [1.17-1.23],4.875e-37,***,Concentration of Small VLDL Particles
S-VLDL-L,1.19 [1.16-1.22],6.804e-32,***,Total-Lipids in Small VLDL
L-VLDL-C,1.19 [1.16-1.22],2.109e-31,***,Cholesterol in Large VLDL
L-VLDL-CE,1.19 [1.15-1.22],1.041e-31,***,Cholesteryl Esters in Large VLDL
S-VLDL-CE,1.18 [1.15-1.22],2.020e-31,***,Cholesteryl Esters in Small VLDL
MUFA%,1.18 [1.15-1.22],2.134e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,1.18 [1.15-1.21],3.791e-30,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-FC,1.18 [1.15-1.21],1.011e-29,***,Free Cholesterol in Large VLDL
L-VLDL-PL,1.18 [1.15-1.21],3.885e-28,***,Phospholipids in Large VLDL
VLDL-P,1.18 [1.15-1.21],2.547e-29,***,Concentration of VLDL Particles
XL-VLDL-C,1.17 [1.14-1.21],1.255e-27,***,Cholesterol in Very Large VLDL
L-LDL-TG,1.17 [1.14-1.20],1.419e-30,***,Triglycerides in Large LDL
S-VLDL-PL,1.17 [1.14-1.20],1.287e-27,***,Phospholipids in Small VLDL
S-VLDL-C,1.17 [1.14-1.20],3.112e-27,***,Cholesterol in Small VLDL
XS-VLDL-TG,1.17 [1.14-1.20],2.600e-29,***,Triglycerides in Very Small VLDL
LDL-TG,1.17 [1.14-1.20],1.341e-29,***,Triglycerides in LDL
XS-VLDL-PL,1.17 [1.14-1.20],1.625e-26,***,Phospholipids in Very Small VLDL
VLDL-PL,1.17 [1.14-1.20],1.117e-25,***,Phospholipids in VLDL
IDL-TG,1.17 [1.14-1.20],3.276e-28,***,Triglycerides in IDL
S-VLDL-TG,1.17 [1.14-1.20],4.329e-26,***,Triglycerides in Small VLDL
M-LDL-TG,1.17 [1.14-1.19],1.026e-28,***,Triglycerides in Medium LDL
VLDL-FC,1.16 [1.13-1.20],3.354e-24,***,Free Cholesterol in VLDL
L-VLDL-P,1.16 [1.13-1.19],2.128e-25,***,Concentration of Large VLDL Particles
L-VLDL-L,1.16 [1.13-1.19],3.996e-23,***,Total-Lipids in Large VLDL
XL-VLDL-FC,1.16 [1.13-1.19],2.523e-23,***,Free Cholesterol in Very Large VLDL
VLDL-L,1.16 [1.13-1.19],1.813e-20,***,Total-Lipids in VLDL
M-VLDL-P,1.15 [1.13-1.19],3.803e-22,***,Concentration of Medium VLDL Particles
M-VLDL-TG,1.15 [1.12-1.19],2.006e-21,***,Triglycerides in Medium VLDL
XL-VLDL-PL,1.15 [1.13-1.19],5.285e-22,***,Phospholipids in Very Large VLDL
M-VLDL-L,1.15 [1.12-1.19],1.669e-20,***,Total-Lipids in Medium VLDL
XL-VLDL-P,1.15 [1.12-1.18],1.357e-21,***,Concentration of Very Large VLDL Particles
S-VLDL-FC,1.15 [1.12-1.18],6.672e-21,***,Free Cholesterol in Small VLDL
XL-HDL-TG%,1.15 [1.12-1.18],9.197e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-PL,1.15 [1.12-1.18],1.807e-20,***,Phospholipids in Medium VLDL
IDL-PL%,1.15 [1.12-1.18],6.360e-19,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-C,1.15 [1.12-1.18],2.175e-19,***,VLDL Cholesterol
IDL-TG%,1.15 [1.12-1.18],1.449e-19,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL,1.15 [1.12-1.18],4.945e-20,***,Phospholipids in Small LDL
XL-VLDL-L,1.15 [1.12-1.18],3.339e-19,***,Total-Lipids in Very Large VLDL
S-HDL-TG,1.15 [1.12-1.18],2.909e-18,***,Triglycerides in Small HDL
XS-VLDL-P,1.15 [1.12-1.18],1.193e-18,***,Concentration of Very Small VLDL Particles
Total-TG,1.15 [1.12-1.18],8.562e-18,***,Total-Triglycerides
XS-VLDL-FC,1.15 [1.12-1.18],3.553e-18,***,Free Cholesterol in Very Small VLDL
S-LDL-P,1.14 [1.12-1.18],5.726e-19,***,Concentration of Small LDL Particles
M-VLDL-FC,1.14 [1.11-1.17],1.969e-18,***,Free Cholesterol in Medium VLDL
S-LDL-TG,1.14 [1.12-1.17],3.705e-21,***,Triglycerides in Small LDL
XS-VLDL-L,1.14 [1.11-1.17],2.357e-17,***,Total-Lipids in Very Small VLDL
VLDL-TG,1.14 [1.11-1.17],1.077e-16,***,Triglycerides in VLDL
VLDL-CE,1.14 [1.11-1.17],4.071e-17,***,Cholesteryl Esters in VLDL
L-LDL-P,1.14 [1.11-1.17],2.656e-17,***,Concentration of Large LDL Particles
LDL-P,1.14 [1.11-1.17],4.433e-17,***,Concentration of LDL Particles
L-VLDL-TG,1.14 [1.11-1.17],1.363e-16,***,Triglycerides in Large VLDL
L-LDL-TG%,1.14 [1.11-1.17],1.271e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-L,1.13 [1.10-1.16],4.720e-15,***,Total-Lipids in Small LDL
Creatinine,1.13 [1.10-1.16],8.802e-11,***,Creatinine
XL-VLDL-TG,1.13 [1.10-1.16],1.277e-14,***,Triglycerides in Very Large VLDL
ApoB,1.13 [1.10-1.16],4.849e-13,***,Apolipoprotein B
