Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.21 [1.15-1.28],8.852e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.21 [1.15-1.28],1.572e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.20 [1.14-1.26],5.205e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.19 [1.12-1.26],4.025e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.18 [1.12-1.25],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.18 [1.12-1.25],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.17 [1.10-1.24],0.048,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.17 [1.11-1.23],0.006,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.86 [0.82-0.91],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.86 [0.82-0.91],0.022,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.86 [0.82-0.90],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-PL%,0.86 [0.81-0.90],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.86 [0.81-0.90],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.85 [0.81-0.90],0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.85 [0.81-0.90],0.001,**,Cholesterol to Total-Lipids in Small VLDL percentage
LA%,0.85 [0.80-0.90],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.85 [0.80-0.89],3.262e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.85 [0.80-0.89],1.732e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.84 [0.80-0.89],5.619e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.84 [0.80-0.89],7.270e-06,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.84 [0.79-0.88],2.889e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.84 [0.79-0.88],3.823e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.83 [0.79-0.88],2.724e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.83 [0.79-0.88],1.604e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
