Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.08 [1.07-1.09],1.897e-61,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.07 [1.06-1.08],2.464e-61,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.06-1.08],5.095e-57,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.07 [1.06-1.07],2.137e-49,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.07 [1.06-1.07],2.133e-44,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.06 [1.05-1.07],1.432e-48,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.06 [1.05-1.07],2.000e-40,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.06 [1.05-1.07],3.787e-34,***,Glycoprotein Acetyls
MUFA%,1.06 [1.05-1.07],5.679e-34,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.06 [1.05-1.06],3.172e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.05 [1.05-1.06],4.889e-31,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.05 [1.04-1.06],1.093e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.05 [1.04-1.05],2.155e-22,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.04 [1.03-1.05],6.629e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.04 [1.03-1.05],2.682e-15,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.04 [1.03-1.05],6.033e-18,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.04 [1.03-1.05],1.873e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.04 [1.03-1.05],1.140e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.04 [1.03-1.04],2.406e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.03 [1.02-1.04],1.252e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.03 [1.02-1.04],7.625e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-PL%,1.03 [1.02-1.03],3.557e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.02 [1.02-1.03],2.174e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG,1.02 [1.02-1.03],0.003,**,Triglycerides in Small HDL
VLDL-size,1.02 [1.01-1.03],0.018,*,Average Diameter for VLDL Particles
M-LDL-PL%,1.02 [1.01-1.03],0.020,*,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,0.98 [0.97-0.99],0.043,*,Total-Fatty Acids
S-VLDL-CE,0.98 [0.97-0.99],0.011,*,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.98 [0.97-0.98],4.942e-04,***,Phospholipids in Small VLDL
S-HDL-PL,0.98 [0.97-0.98],0.001,**,Phospholipids in Small HDL
Omega-3,0.98 [0.97-0.98],5.348e-04,***,Omega-3 Fatty Acids
VLDL-C,0.97 [0.97-0.98],7.840e-06,***,VLDL Cholesterol
Citrate,0.97 [0.97-0.98],1.412e-04,***,Citrate
S-VLDL-C,0.97 [0.97-0.98],5.197e-06,***,Cholesterol in Small VLDL
S-LDL-CE%,0.97 [0.97-0.98],1.062e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-P,0.97 [0.97-0.98],1.749e-06,***,Concentration of Medium VLDL Particles
XS-VLDL-L,0.97 [0.97-0.98],1.595e-06,***,Total-Lipids in Very Small VLDL
S-HDL-CE%,0.97 [0.97-0.98],9.521e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-L,0.97 [0.96-0.98],2.752e-06,***,Total-Lipids in Small HDL
DHA%,0.97 [0.96-0.98],4.532e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-PL,0.97 [0.96-0.98],1.205e-07,***,Phospholipids in Medium VLDL
Omega-6%,0.97 [0.96-0.98],1.407e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,0.97 [0.96-0.98],1.835e-08,***,Concentration of Very Small VLDL Particles
VLDL-CE,0.97 [0.96-0.98],9.372e-11,***,Cholesteryl Esters in VLDL
XS-VLDL-FC,0.97 [0.96-0.98],1.811e-10,***,Free Cholesterol in Very Small VLDL
