Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.10 [1.08-1.13],3.579e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.10 [1.08-1.12],4.555e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.08-1.12],1.255e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.09 [1.07-1.12],2.133e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.09 [1.07-1.11],1.221e-14,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.09 [1.07-1.11],8.145e-13,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.08 [1.06-1.10],1.344e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,1.07 [1.05-1.09],3.524e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.06 [1.04-1.08],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.06 [1.04-1.08],0.008,**,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.05 [1.03-1.07],0.044,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,0.95 [0.93-0.97],0.024,*,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.95 [0.93-0.96],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-P,0.95 [0.93-0.96],0.006,**,Concentration of Small VLDL Particles
VLDL-size,0.95 [0.93-0.96],0.019,*,Average Diameter for VLDL Particles
LA%,0.95 [0.93-0.96],0.004,**,Linoleic Acid to Total-Fatty Acids percentage
SFA,0.94 [0.93-0.96],0.003,**,Saturated Fatty Acids
XS-VLDL-C,0.94 [0.93-0.96],0.002,**,Cholesterol in Very Small VLDL
S-HDL-CE%,0.94 [0.93-0.96],6.044e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-L,0.94 [0.93-0.96],0.002,**,Total-Lipids in Large VLDL
M-VLDL-TG,0.94 [0.92-0.96],8.533e-04,***,Triglycerides in Medium VLDL
L-VLDL-FC,0.94 [0.92-0.96],0.001,**,Free Cholesterol in Large VLDL
S-HDL-C%,0.94 [0.92-0.96],2.358e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-CE,0.94 [0.92-0.96],1.664e-04,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-L,0.94 [0.92-0.96],4.800e-05,***,Total-Lipids in Small VLDL
ApoB/ApoA1,0.94 [0.92-0.96],3.618e-05,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-P,0.94 [0.92-0.96],2.791e-05,***,Concentration of VLDL Particles
VLDL-L,0.94 [0.92-0.96],3.520e-05,***,Total-Lipids in VLDL
XS-VLDL-C%,0.94 [0.92-0.96],1.198e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Albumin,0.94 [0.92-0.96],1.687e-05,***,Albumin
VLDL-PL,0.94 [0.92-0.96],1.416e-05,***,Phospholipids in VLDL
L-VLDL-C,0.94 [0.92-0.96],2.840e-05,***,Cholesterol in Large VLDL
XL-VLDL-C,0.94 [0.92-0.96],2.427e-05,***,Cholesterol in Very Large VLDL
HDL-P,0.94 [0.92-0.96],1.153e-04,***,Concentration of HDL Particles
XS-VLDL-CE%,0.94 [0.92-0.95],1.757e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE,0.94 [0.92-0.95],3.138e-06,***,Cholesteryl Esters in Large VLDL
M-LDL-CE%,0.93 [0.92-0.95],1.142e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-CE,0.93 [0.92-0.95],4.160e-07,***,Cholesteryl Esters in Small VLDL
Total-FA,0.93 [0.92-0.95],7.459e-07,***,Total-Fatty Acids
