Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [1.10-1.16],4.326e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.10-1.16],2.133e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.11 [1.08-1.14],3.792e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.10 [1.08-1.13],8.329e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG%,1.10 [1.08-1.13],1.217e-09,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.10 [1.07-1.12],1.223e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-size,1.09 [1.06-1.12],0.007,**,Average Diameter for HDL Particles
XL-HDL-PL%,1.08 [1.05-1.11],0.004,**,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.08 [1.05-1.11],7.022e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-C%,0.94 [0.91-0.96],0.017,*,Cholesterol to Total-Lipids in Small HDL percentage
LA%,0.94 [0.91-0.96],0.034,*,Linoleic Acid to Total-Fatty Acids percentage
SFA,0.93 [0.91-0.96],0.015,*,Saturated Fatty Acids
XS-VLDL-C,0.93 [0.91-0.96],0.024,*,Cholesterol in Very Small VLDL
S-HDL-PL,0.93 [0.91-0.96],0.027,*,Phospholipids in Small HDL
XXL-VLDL-CE,0.93 [0.91-0.96],0.021,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-CE,0.93 [0.91-0.96],0.008,**,Cholesteryl Esters in Very Small VLDL
Total-TG,0.93 [0.91-0.95],0.004,**,Total-Triglycerides
S-VLDL-FC%,0.93 [0.91-0.95],6.755e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,0.93 [0.91-0.95],0.002,**,Triglycerides in Very Large VLDL
S-VLDL-PL%,0.93 [0.91-0.95],7.746e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.92 [0.90-0.94],2.557e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Phosphoglyc,0.92 [0.90-0.95],1.926e-04,***,Phosphoglycerides
Total-P,0.92 [0.90-0.95],5.023e-04,***,Total-Concentration of Lipoprotein Particles
SM,0.92 [0.90-0.95],1.454e-04,***,Sphingomyelins
PC,0.92 [0.90-0.94],8.157e-05,***,Phosphatidylcholines
DHA,0.92 [0.90-0.94],1.739e-04,***,Docosahexaenoic Acid
XL-VLDL-P,0.92 [0.90-0.94],2.514e-05,***,Concentration of Very Large VLDL Particles
VLDL-TG,0.92 [0.90-0.94],1.565e-05,***,Triglycerides in VLDL
XL-HDL-C%,0.92 [0.90-0.94],1.204e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC,0.92 [0.90-0.94],1.410e-05,***,Free Cholesterol in Small HDL
XL-VLDL-L,0.92 [0.89-0.94],5.861e-06,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.92 [0.89-0.94],4.145e-06,***,Phospholipids in Very Large VLDL
S-HDL-L,0.92 [0.89-0.94],2.263e-06,***,Total-Lipids in Small HDL
Cholines,0.92 [0.89-0.94],3.922e-06,***,Total-Cholines
Omega-3,0.91 [0.89-0.94],2.078e-06,***,Omega-3 Fatty Acids
Total-FA,0.91 [0.89-0.94],8.758e-08,***,Total-Fatty Acids
XL-VLDL-FC,0.91 [0.89-0.94],3.465e-07,***,Free Cholesterol in Very Large VLDL
S-VLDL-P,0.91 [0.89-0.94],1.370e-07,***,Concentration of Small VLDL Particles
IDL-C%,0.91 [0.89-0.93],2.071e-10,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-PL,0.91 [0.89-0.93],7.484e-08,***,Phospholipids in Large VLDL
IDL-PL,0.91 [0.89-0.93],9.604e-09,***,Phospholipids in IDL
ApoB/ApoA1,0.91 [0.89-0.93],3.981e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-CE,0.91 [0.89-0.93],4.328e-09,***,Cholesteryl Esters in Small VLDL
L-VLDL-P,0.91 [0.89-0.93],2.092e-08,***,Concentration of Large VLDL Particles
VLDL-P,0.91 [0.89-0.93],1.980e-09,***,Concentration of VLDL Particles
Total-PL,0.91 [0.88-0.93],4.517e-09,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-L,0.91 [0.88-0.93],1.667e-09,***,Total-Lipids in Small VLDL
IDL-P,0.91 [0.88-0.93],5.326e-10,***,Concentration of IDL Particles
IDL-CE%,0.90 [0.88-0.93],1.677e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC,0.90 [0.88-0.93],1.956e-10,***,Free Cholesterol in IDL
VLDL-PL,0.90 [0.88-0.93],1.373e-10,***,Phospholipids in VLDL
VLDL-L,0.90 [0.88-0.93],1.174e-10,***,Total-Lipids in VLDL
L-VLDL-TG,0.90 [0.88-0.93],8.702e-10,***,Triglycerides in Large VLDL
IDL-L,0.90 [0.88-0.92],3.701e-11,***,Total-Lipids in IDL
L-VLDL-FC,0.90 [0.88-0.92],2.175e-10,***,Free Cholesterol in Large VLDL
VLDL-size,0.90 [0.88-0.92],7.819e-10,***,Average Diameter for VLDL Particles
S-VLDL-C,0.90 [0.88-0.92],7.724e-12,***,Cholesterol in Small VLDL
L-VLDL-L,0.90 [0.88-0.92],5.290e-11,***,Total-Lipids in Large VLDL
XL-VLDL-C,0.90 [0.88-0.92],2.135e-11,***,Cholesterol in Very Large VLDL
S-LDL-CE%,0.90 [0.88-0.92],3.292e-12,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C,0.90 [0.88-0.92],6.361e-13,***,Cholesterol in IDL
Albumin,0.90 [0.88-0.92],4.322e-13,***,Albumin
M-VLDL-TG,0.90 [0.87-0.92],5.133e-12,***,Triglycerides in Medium VLDL
VLDL-CE,0.90 [0.88-0.92],2.088e-13,***,Cholesteryl Esters in VLDL
IDL-CE,0.90 [0.87-0.92],2.278e-13,***,Cholesteryl Esters in IDL
S-HDL-C,0.90 [0.87-0.92],5.640e-12,***,Cholesterol in Small HDL
