Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.15 [1.10-1.20],1.890e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.13 [1.09-1.18],0.001,**,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.12 [1.07-1.16],0.021,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.07-1.16],0.031,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.07-1.16],0.027,*,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.90 [0.87-0.94],0.045,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C%,0.90 [0.87-0.93],0.011,*,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC,0.90 [0.86-0.93],0.043,*,Free Cholesterol in Small LDL
L-LDL-C%,0.90 [0.86-0.93],0.019,*,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-P,0.90 [0.86-0.93],0.046,*,Concentration of Medium LDL Particles
M-LDL-L,0.90 [0.86-0.93],0.029,*,Total-Lipids in Medium LDL
Omega-6,0.90 [0.86-0.93],0.032,*,Omega-6 Fatty Acids
PUFA,0.90 [0.86-0.93],0.036,*,Polyunsaturated Fatty Acids
M-LDL-CE,0.90 [0.86-0.93],0.028,*,Cholesteryl Esters in Medium LDL
Non-HDL-C,0.89 [0.86-0.93],0.003,**,Total-Cholesterol Minus HDL-C
M-LDL-C,0.89 [0.86-0.93],0.006,**,Cholesterol in Medium LDL
LDL-PL,0.89 [0.85-0.93],0.002,**,Phospholipids in LDL
LDL-L,0.89 [0.85-0.92],0.001,**,Total-Lipids in LDL
S-HDL-PL,0.89 [0.85-0.93],0.007,**,Phospholipids in Small HDL
LDL-CE,0.89 [0.85-0.92],0.001,**,Cholesteryl Esters in LDL
Total-L,0.89 [0.85-0.92],7.936e-04,***,Total-Lipids in Lipoprotein Particles
LDL-C,0.88 [0.85-0.92],3.250e-04,***,LDL Cholesterol
M-LDL-FC,0.88 [0.85-0.92],8.105e-04,***,Free Cholesterol in Medium LDL
IDL-PL,0.88 [0.85-0.92],9.727e-04,***,Phospholipids in IDL
Clinical LDL-C,0.88 [0.85-0.92],1.082e-04,***,Clinical LDL Cholesterol
L-LDL-CE,0.88 [0.85-0.92],3.563e-04,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.88 [0.85-0.92],1.822e-04,***,Total-Lipids in Large LDL
S-HDL-L,0.88 [0.85-0.92],9.226e-04,***,Total-Lipids in Small HDL
IDL-L,0.88 [0.85-0.92],1.781e-04,***,Total-Lipids in IDL
L-LDL-C,0.88 [0.85-0.92],1.113e-04,***,Cholesterol in Large LDL
LDL-FC,0.88 [0.84-0.91],7.902e-05,***,Free Cholesterol in LDL
M-HDL-PL,0.88 [0.84-0.92],0.001,**,Phospholipids in Medium HDL
L-LDL-PL,0.88 [0.84-0.91],5.692e-05,***,Phospholipids in Large LDL
IDL-CE,0.88 [0.84-0.91],6.216e-05,***,Cholesteryl Esters in IDL
Total-FC,0.88 [0.84-0.91],2.974e-05,***,Total-Free Cholesterol
IDL-C,0.88 [0.84-0.91],2.735e-05,***,Cholesterol in IDL
L-HDL-L,0.87 [0.83-0.92],0.042,*,Total-Lipids in Large HDL
L-LDL-FC,0.87 [0.84-0.91],2.352e-05,***,Free Cholesterol in Large LDL
L-HDL-C,0.87 [0.83-0.92],0.037,*,Cholesterol in Large HDL
L-HDL-CE,0.87 [0.83-0.92],0.035,*,Cholesteryl Esters in Large HDL
PC,0.87 [0.83-0.91],4.003e-05,***,Phosphatidylcholines
M-LDL-C%,0.87 [0.84-0.90],4.503e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.87 [0.83-0.91],6.691e-06,***,Free Cholesterol in IDL
L-HDL-P,0.87 [0.82-0.91],0.033,*,Concentration of Large HDL Particles
S-HDL-FC,0.87 [0.83-0.91],1.560e-05,***,Free Cholesterol in Small HDL
M-HDL-L,0.87 [0.83-0.91],5.714e-05,***,Total-Lipids in Medium HDL
S-HDL-CE,0.87 [0.83-0.90],4.140e-06,***,Cholesteryl Esters in Small HDL
Phosphoglyc,0.87 [0.83-0.90],3.678e-06,***,Phosphoglycerides
S-HDL-P,0.87 [0.83-0.90],5.022e-06,***,Concentration of Small HDL Particles
S-LDL-C%,0.87 [0.83-0.90],1.008e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-C,0.86 [0.83-0.90],1.706e-07,***,Total-Cholesterol
Total-PL,0.86 [0.83-0.90],6.265e-07,***,Total-Phospholipids in Lipoprotein Particles
