Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.30 [1.27-1.33],3.365e-121,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.29 [1.27-1.32],3.626e-135,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.28 [1.25-1.31],5.148e-113,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.26 [1.24-1.29],3.982e-113,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.24 [1.21-1.27],1.451e-77,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.23 [1.20-1.25],2.745e-87,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.22 [1.20-1.25],1.221e-73,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.21 [1.18-1.24],1.242e-61,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.21 [1.18-1.23],1.096e-58,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.21 [1.18-1.23],7.600e-54,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.20 [1.18-1.23],2.405e-68,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.19 [1.16-1.21],4.183e-48,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.18 [1.15-1.20],1.383e-47,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.18 [1.15-1.20],1.472e-44,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.18 [1.15-1.20],6.785e-49,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.18 [1.15-1.20],1.894e-32,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.17 [1.15-1.20],2.764e-50,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,1.17 [1.14-1.19],4.164e-38,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.16 [1.14-1.19],6.307e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.15 [1.12-1.18],8.321e-22,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.14 [1.12-1.17],6.812e-24,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.14 [1.11-1.16],1.910e-24,***,Glycoprotein Acetyls
S-HDL-TG,1.11 [1.09-1.13],6.453e-19,***,Triglycerides in Small HDL
Ala,1.10 [1.07-1.13],1.058e-08,***,Alanine
Creatinine,1.10 [1.07-1.12],1.411e-10,***,Creatinine
XS-VLDL-TG,1.10 [1.07-1.12],2.239e-14,***,Triglycerides in Very Small VLDL
S-LDL-PL%,1.09 [1.07-1.12],6.147e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG,1.09 [1.07-1.11],1.706e-12,***,Triglycerides in Small VLDL
VLDL-size,1.09 [1.06-1.11],1.764e-08,***,Average Diameter for VLDL Particles
Sc-ala,1.08 [1.06-1.10],8.095e-09,***,Spectrometer-corrected alanine
M-LDL-TG,1.08 [1.06-1.10],1.329e-08,***,Triglycerides in Medium LDL
XL-VLDL-TG,1.08 [1.06-1.10],1.079e-07,***,Triglycerides in Very Large VLDL
LDL-TG,1.07 [1.05-1.09],1.461e-06,***,Triglycerides in LDL
IDL-TG,1.07 [1.05-1.09],1.279e-05,***,Triglycerides in IDL
L-LDL-TG,1.07 [1.05-1.09],1.274e-05,***,Triglycerides in Large LDL
XL-VLDL-P,1.07 [1.05-1.09],4.218e-05,***,Concentration of Very Large VLDL Particles
S-LDL-TG,1.07 [1.05-1.09],9.334e-06,***,Triglycerides in Small LDL
Total-TG,1.07 [1.05-1.09],1.195e-04,***,Total-Triglycerides
Glu,1.07 [1.05-1.09],1.429e-04,***,Glucose
