Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.12-1.15],1.312e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.13 [1.12-1.15],4.653e-48,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.11-1.14],9.161e-43,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.13 [1.11-1.14],2.165e-36,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.12 [1.11-1.14],4.053e-39,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.12 [1.10-1.14],1.010e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.11 [1.10-1.13],8.032e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.11 [1.10-1.13],1.916e-31,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.11 [1.09-1.13],4.019e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.10 [1.08-1.12],1.204e-25,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.10 [1.08-1.12],4.605e-23,***,Glycoprotein Acetyls
S-LDL-TG%,1.10 [1.08-1.11],5.301e-24,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.08 [1.07-1.10],5.527e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.08 [1.07-1.10],1.203e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.08 [1.06-1.10],2.790e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.08 [1.06-1.10],2.214e-13,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.08 [1.06-1.10],5.996e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.08 [1.06-1.09],3.133e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.07 [1.05-1.09],1.394e-11,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.07 [1.05-1.09],2.207e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.06 [1.04-1.08],4.535e-06,***,Phospholipids to Total-Lipids in Large VLDL percentage
Creatinine,1.06 [1.04-1.08],0.002,**,Creatinine
VLDL-size,1.05 [1.03-1.07],0.004,**,Average Diameter for VLDL Particles
S-HDL-TG,1.05 [1.03-1.07],0.002,**,Triglycerides in Small HDL
S-HDL-CE%,0.96 [0.94-0.97],0.022,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-P,0.96 [0.94-0.97],0.011,*,Concentration of Medium VLDL Particles
VLDL-C,0.96 [0.94-0.97],0.007,**,VLDL Cholesterol
S-VLDL-C,0.96 [0.94-0.97],0.004,**,Cholesterol in Small VLDL
XXL-VLDL-CE%,0.96 [0.94-0.97],0.034,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL,0.95 [0.94-0.97],9.127e-04,***,Phospholipids in Medium VLDL
XXL-VLDL-C%,0.95 [0.94-0.97],0.006,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-L,0.95 [0.94-0.97],1.225e-04,***,Total-Lipids in Very Small VLDL
M-HDL-PL,0.95 [0.93-0.97],5.656e-04,***,Phospholipids in Medium HDL
S-HDL-P,0.95 [0.93-0.96],1.073e-04,***,Concentration of Small HDL Particles
S-HDL-CE,0.95 [0.93-0.96],4.881e-05,***,Cholesteryl Esters in Small HDL
