Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,1.68 [1.62-1.75],5.324e-142,***,Glucose-lactate
XS-VLDL-TG%,1.68 [1.61-1.76],5.975e-101,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.68 [1.57-1.79],9.727e-50,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.65 [1.57-1.73],5.272e-82,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.64 [1.56-1.73],7.077e-77,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.64 [1.57-1.71],3.359e-107,***,Triglycerides to Total-Lipids in IDL percentage
Glu,1.61 [1.54-1.68],4.561e-94,***,Glucose
L-LDL-TG%,1.60 [1.53-1.67],3.274e-98,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.55 [1.48-1.62],1.937e-68,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.55 [1.48-1.61],6.672e-88,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.50 [1.43-1.56],1.004e-74,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.47 [1.40-1.53],2.264e-62,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.46 [1.38-1.54],2.654e-37,***,Alanine
M-HDL-PL%,1.42 [1.35-1.48],8.597e-45,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.36 [1.30-1.43],2.025e-29,***,Triglycerides to Total-Lipids in Small HDL percentage
Sc-ala,1.36 [1.30-1.42],1.550e-37,***,Spectrometer-corrected alanine
TG/PG,1.34 [1.28-1.40],9.904e-28,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.33 [1.27-1.39],9.533e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.31 [1.25-1.38],1.196e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.31 [1.24-1.37],1.147e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.29 [1.24-1.35],5.646e-24,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.29 [1.23-1.36],2.064e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.28 [1.22-1.34],1.148e-16,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.27 [1.21-1.33],1.544e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.24 [1.18-1.30],7.757e-12,***,Average Diameter for VLDL Particles
GlycA,1.22 [1.17-1.29],1.071e-10,***,Glycoprotein Acetyls
Val,1.21 [1.16-1.27],9.951e-11,***,Valine
S-HDL-TG,1.20 [1.15-1.26],8.410e-11,***,Triglycerides in Small HDL
XL-VLDL-TG,1.18 [1.13-1.23],6.215e-08,***,Triglycerides in Very Large VLDL
Total-BCAA,1.17 [1.12-1.23],2.000e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,1.17 [1.12-1.23],4.872e-06,***,Lactate
XXL-VLDL-TG,1.17 [1.12-1.22],6.733e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.16 [1.11-1.21],5.555e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.16 [1.11-1.21],2.491e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.16 [1.11-1.21],1.691e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-PL%,1.15 [1.10-1.21],0.001,**,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG,1.15 [1.10-1.20],7.545e-05,***,Triglycerides in Small VLDL
VLDL-TG,1.14 [1.09-1.19],0.004,**,Triglycerides in VLDL
Leu,1.14 [1.09-1.19],0.008,**,Leucine
Total-TG,1.14 [1.09-1.19],0.011,*,Total-Triglycerides
XS-VLDL-TG,1.13 [1.09-1.18],0.002,**,Triglycerides in Very Small VLDL
XXL-VLDL-FC,1.13 [1.09-1.18],0.003,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.12 [1.08-1.17],0.022,*,Triglycerides in Small LDL
XL-HDL-PL%,0.89 [0.85-0.92],0.006,**,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.88 [0.85-0.92],0.015,*,Phospholipids to Total-Lipids in Large LDL percentage
VLDL-FC,0.88 [0.84-0.93],0.045,*,Free Cholesterol in VLDL
L-VLDL-FC%,0.88 [0.84-0.92],0.023,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
Gln,0.88 [0.84-0.92],0.004,**,Glutamine
M-HDL-PL,0.87 [0.83-0.92],0.040,*,Phospholipids in Medium HDL
M-VLDL-L,0.86 [0.82-0.90],1.036e-04,***,Total-Lipids in Medium VLDL
S-HDL-FC,0.85 [0.81-0.89],4.157e-06,***,Free Cholesterol in Small HDL
XXL-VLDL-FC%,0.84 [0.80-0.88],3.401e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-L,0.84 [0.80-0.88],1.927e-06,***,Total-Lipids in Medium HDL
ApoB/ApoA1,0.84 [0.80-0.88],1.439e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL,0.83 [0.80-0.87],1.638e-08,***,Phospholipids in Very Small VLDL
XL-VLDL-PL%,0.83 [0.80-0.87],9.192e-12,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-P,0.83 [0.79-0.87],1.489e-08,***,Concentration of Small HDL Particles
S-VLDL-PL,0.83 [0.79-0.87],4.821e-10,***,Phospholipids in Small VLDL
