Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.48 [1.41-1.55],1.674e-57,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.38 [1.31-1.44],2.052e-35,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.37 [1.31-1.44],5.321e-36,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.37 [1.31-1.43],5.887e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.36 [1.30-1.42],8.746e-37,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.30-1.42],3.458e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.28 [1.21-1.35],8.443e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,1.24 [1.18-1.30],1.351e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,1.20 [1.15-1.26],1.574e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,1.20 [1.14-1.25],1.261e-08,***,Citrate
M-LDL-PL%,1.19 [1.14-1.26],6.954e-07,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.19 [1.13-1.25],4.508e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-PL%,1.18 [1.12-1.24],1.390e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Creatinine,1.16 [1.11-1.21],9.810e-05,***,Creatinine
S-LDL-TG%,1.15 [1.10-1.21],3.954e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
Tyr,1.15 [1.10-1.20],0.001,**,Tyrosine
Acetone,1.13 [1.09-1.18],9.919e-04,***,Acetone
M-VLDL-C%,0.90 [0.86-0.93],0.049,*,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.89 [0.86-0.93],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.88 [0.84-0.92],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C%,0.88 [0.84-0.92],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.88 [0.84-0.91],6.218e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
SFA%,0.88 [0.84-0.92],0.001,**,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.87 [0.84-0.91],1.718e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.87 [0.83-0.92],0.004,**,Histidine
XL-HDL-C%,0.87 [0.83-0.91],2.942e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.86 [0.82-0.90],8.349e-04,***,Triglycerides in Very Large HDL
L-LDL-TG,0.86 [0.82-0.90],2.670e-04,***,Triglycerides in Large LDL
M-VLDL-PL%,0.85 [0.82-0.89],6.130e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-TG,0.85 [0.81-0.90],8.691e-05,***,Triglycerides in HDL
LDL-TG,0.85 [0.81-0.89],7.196e-06,***,Triglycerides in LDL
M-HDL-TG,0.85 [0.80-0.89],2.486e-05,***,Triglycerides in Medium HDL
Omega-3,0.85 [0.80-0.89],1.567e-05,***,Omega-3 Fatty Acids
M-LDL-TG,0.84 [0.80-0.88],9.145e-07,***,Triglycerides in Medium LDL
S-HDL-TG,0.84 [0.80-0.88],4.160e-06,***,Triglycerides in Small HDL
L-LDL-FC%,0.84 [0.80-0.87],2.363e-11,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE,0.83 [0.79-0.88],5.436e-06,***,Cholesteryl Esters in Medium HDL
GlycA,0.83 [0.79-0.87],7.509e-09,***,Glycoprotein Acetyls
XXL-VLDL-PL,0.82 [0.78-0.87],8.145e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
HDL-CE,0.82 [0.78-0.87],4.168e-06,***,Cholesteryl Esters in HDL
M-HDL-C,0.82 [0.78-0.87],2.275e-07,***,Cholesterol in Medium HDL
S-LDL-TG,0.82 [0.78-0.86],6.036e-10,***,Triglycerides in Small LDL
XXL-VLDL-TG,0.82 [0.78-0.86],2.458e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-PL,0.82 [0.77-0.86],4.656e-09,***,Phospholipids in Medium HDL
XXL-VLDL-P,0.82 [0.78-0.86],6.633e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-L,0.81 [0.77-0.86],1.340e-09,***,Total-Lipids in Medium HDL
S-VLDL-TG,0.81 [0.77-0.85],1.567e-10,***,Triglycerides in Small VLDL
XXL-VLDL-FC,0.81 [0.77-0.85],1.560e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-PL,0.81 [0.77-0.86],1.119e-08,***,Phospholipids in HDL
S-VLDL-FC%,0.81 [0.78-0.85],1.601e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XXL-VLDL-L,0.81 [0.77-0.85],2.460e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
HDL-C,0.81 [0.77-0.86],1.145e-07,***,HDL Cholesterol
HDL-L,0.80 [0.76-0.85],5.648e-10,***,Total-Lipids in HDL
XS-VLDL-C%,0.80 [0.77-0.84],3.507e-20,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.80 [0.77-0.84],4.747e-15,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-P,0.80 [0.75-0.84],4.368e-10,***,Concentration of Medium HDL Particles
XS-VLDL-CE%,0.80 [0.76-0.83],4.048e-22,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL,0.79 [0.75-0.84],3.004e-13,***,Phospholipids in Very Small VLDL
M-HDL-FC%,0.79 [0.76-0.83],3.827e-18,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
