Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.37 [1.25-1.51],4.648e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.36 [1.24-1.48],2.811e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.34 [1.23-1.47],7.624e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.34 [1.22-1.47],1.408e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.33 [1.22-1.45],2.307e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.33 [1.21-1.46],7.216e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.31 [1.19-1.43],0.003,**,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-C%,0.81 [0.75-0.87],0.028,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.79 [0.72-0.86],0.005,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.77 [0.70-0.84],0.004,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.77 [0.71-0.83],3.850e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,0.77 [0.71-0.83],6.123e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.77 [0.69-0.84],0.018,*,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-CE%,0.76 [0.71-0.83],1.877e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.76 [0.69-0.84],0.002,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-C%,0.76 [0.70-0.82],4.465e-07,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.76 [0.69-0.82],5.539e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-L,0.75 [0.69-0.83],0.001,**,Total-Lipids in VLDL
ApoA1,0.75 [0.68-0.84],0.046,*,Apolipoprotein A1
S-HDL-PL,0.75 [0.68-0.83],0.002,**,Phospholipids in Small HDL
L-LDL-C%,0.75 [0.69-0.81],2.903e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-P,0.75 [0.67-0.83],0.006,**,Concentration of Small VLDL Particles
SFA,0.74 [0.68-0.81],3.693e-05,***,Saturated Fatty Acids
M-LDL-C%,0.74 [0.69-0.80],7.603e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,0.74 [0.68-0.82],7.902e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.74 [0.67-0.82],4.114e-04,***,Cholesteryl Esters in Small HDL
S-HDL-L,0.74 [0.67-0.82],1.978e-04,***,Total-Lipids in Small HDL
L-VLDL-C,0.74 [0.66-0.82],0.001,**,Cholesterol in Large VLDL
IDL-CE%,0.73 [0.68-0.79],3.101e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-FA,0.73 [0.67-0.80],1.915e-06,***,Total-Fatty Acids
S-HDL-C,0.73 [0.66-0.80],2.856e-05,***,Cholesterol in Small HDL
XL-VLDL-C,0.73 [0.66-0.81],4.950e-04,***,Cholesterol in Very Large VLDL
S-VLDL-L,0.73 [0.66-0.80],1.182e-04,***,Total-Lipids in Small VLDL
VLDL-PL,0.72 [0.65-0.80],2.421e-05,***,Phospholipids in VLDL
XS-VLDL-PL,0.72 [0.65-0.80],1.803e-04,***,Phospholipids in Very Small VLDL
S-LDL-CE%,0.72 [0.66-0.78],3.152e-08,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC,0.71 [0.64-0.78],2.339e-06,***,Free Cholesterol in Small HDL
S-HDL-P,0.71 [0.64-0.78],2.078e-06,***,Concentration of Small HDL Particles
HDL-FC,0.71 [0.63-0.80],0.015,*,Free Cholesterol in HDL
