Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.32 [1.26-1.38],1.126e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.32 [1.26-1.38],1.569e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.31 [1.25-1.38],1.127e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.31 [1.24-1.38],9.878e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.30 [1.23-1.36],2.319e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.29 [1.23-1.36],1.190e-18,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.29 [1.23-1.36],4.063e-18,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.27 [1.21-1.34],1.516e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.27 [1.20-1.34],2.392e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.21 [1.14-1.29],0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,1.20 [1.14-1.26],1.198e-07,***,Creatinine
S-LDL-TG%,1.19 [1.13-1.25],6.396e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.16 [1.10-1.22],0.010,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-PL%,1.15 [1.09-1.21],0.024,*,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,0.87 [0.82-0.92],0.042,*,Phospholipids in Very Large VLDL
XL-VLDL-CE%,0.86 [0.82-0.91],0.047,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-P,0.86 [0.82-0.91],0.012,*,Concentration of Large VLDL Particles
L-VLDL-PL,0.86 [0.82-0.91],0.007,**,Phospholipids in Large VLDL
XS-VLDL-FC%,0.86 [0.82-0.89],2.140e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC,0.86 [0.81-0.90],0.002,**,Free Cholesterol in Very Large VLDL
XL-HDL-C%,0.85 [0.81-0.90],1.027e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG,0.85 [0.81-0.90],5.458e-04,***,Triglycerides in Medium VLDL
M-HDL-FC%,0.85 [0.81-0.90],8.587e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.85 [0.81-0.89],6.374e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-L,0.85 [0.81-0.90],3.544e-04,***,Total-Lipids in Large VLDL
L-LDL-CE%,0.85 [0.81-0.89],2.513e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC,0.84 [0.79-0.89],3.697e-05,***,Free Cholesterol in Large VLDL
LA%,0.84 [0.80-0.88],9.721e-08,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.84 [0.80-0.87],6.895e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,0.83 [0.79-0.87],2.265e-08,***,Saturated Fatty Acids
S-HDL-PL,0.83 [0.79-0.88],5.434e-07,***,Phospholipids in Small HDL
XL-VLDL-PL%,0.83 [0.79-0.87],5.247e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-P,0.82 [0.78-0.87],1.620e-07,***,Concentration of Small VLDL Particles
M-VLDL-C%,0.82 [0.78-0.86],1.410e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-FA,0.82 [0.78-0.86],9.714e-11,***,Total-Fatty Acids
L-LDL-FC%,0.82 [0.78-0.86],1.334e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-CE%,0.82 [0.78-0.86],6.722e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-PL,0.82 [0.77-0.86],5.644e-08,***,Phospholipids in Very Small VLDL
HDL-P,0.81 [0.77-0.86],1.688e-07,***,Concentration of HDL Particles
VLDL-L,0.81 [0.77-0.86],3.526e-10,***,Total-Lipids in VLDL
S-HDL-L,0.81 [0.77-0.85],1.128e-10,***,Total-Lipids in Small HDL
L-VLDL-C,0.81 [0.77-0.85],3.766e-09,***,Cholesterol in Large VLDL
M-LDL-CE%,0.81 [0.77-0.85],1.307e-11,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-C,0.81 [0.76-0.85],1.056e-09,***,Cholesterol in Very Large VLDL
S-VLDL-L,0.80 [0.76-0.84],2.683e-11,***,Total-Lipids in Small VLDL
M-VLDL-FC%,0.80 [0.76-0.84],1.299e-16,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-FC,0.80 [0.76-0.84],1.978e-12,***,Free Cholesterol in Small HDL
VLDL-PL,0.80 [0.76-0.84],1.659e-12,***,Phospholipids in VLDL
S-VLDL-C%,0.79 [0.75-0.83],2.122e-17,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-L,0.79 [0.75-0.83],7.577e-13,***,Total-Lipids in Very Small VLDL
XS-VLDL-C%,0.79 [0.75-0.82],9.593e-21,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Phosphoglyc,0.79 [0.75-0.83],5.147e-15,***,Phosphoglycerides
L-VLDL-CE,0.79 [0.74-0.83],1.111e-12,***,Cholesteryl Esters in Large VLDL
XS-VLDL-CE%,0.78 [0.75-0.82],1.202e-21,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-P,0.78 [0.74-0.83],6.971e-14,***,Concentration of VLDL Particles
ApoB/ApoA1,0.78 [0.74-0.82],1.480e-15,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-CE,0.78 [0.74-0.82],6.064e-16,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.78 [0.74-0.82],2.486e-16,***,Cholesterol in Small HDL
M-VLDL-PL%,0.78 [0.74-0.81],7.187e-22,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-P,0.78 [0.74-0.82],1.526e-13,***,Total-Concentration of Lipoprotein Particles
PC,0.77 [0.74-0.82],9.753e-17,***,Phosphatidylcholines
XS-VLDL-P,0.77 [0.73-0.82],1.361e-14,***,Concentration of Very Small VLDL Particles
L-LDL-C%,0.77 [0.74-0.81],1.817e-25,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC,0.77 [0.73-0.82],1.006e-14,***,Free Cholesterol in Very Small VLDL
S-VLDL-FC%,0.77 [0.74-0.81],4.963e-22,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.77 [0.73-0.81],5.433e-17,***,Free Cholesterol in VLDL
XL-VLDL-CE,0.77 [0.73-0.81],5.653e-16,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-PL%,0.77 [0.73-0.81],7.010e-20,***,Phospholipids to Total-Lipids in Small VLDL percentage
Cholines,0.77 [0.73-0.81],5.758e-19,***,Total-Cholines
S-HDL-P,0.77 [0.73-0.81],3.831e-18,***,Concentration of Small HDL Particles
S-LDL-CE%,0.77 [0.73-0.80],4.197e-22,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C%,0.76 [0.73-0.80],1.777e-30,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-L,0.76 [0.72-0.80],9.190e-20,***,Total-Lipids in Medium VLDL
PUFA,0.76 [0.72-0.80],4.172e-22,***,Polyunsaturated Fatty Acids
M-LDL-C%,0.76 [0.73-0.79],7.867e-32,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-PL,0.75 [0.72-0.79],1.874e-23,***,Total-Phospholipids in Lipoprotein Particles
SM,0.75 [0.71-0.79],4.762e-20,***,Sphingomyelins
S-VLDL-PL,0.75 [0.71-0.79],3.512e-20,***,Phospholipids in Small VLDL
IDL-CE%,0.75 [0.72-0.78],1.242e-32,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6,0.75 [0.71-0.79],2.651e-25,***,Omega-6 Fatty Acids
S-VLDL-CE,0.75 [0.71-0.79],5.480e-20,***,Cholesteryl Esters in Small VLDL
Total-L,0.74 [0.71-0.78],3.781e-29,***,Total-Lipids in Lipoprotein Particles
LA,0.74 [0.71-0.78],5.463e-28,***,Linoleic Acid
VLDL-C,0.74 [0.70-0.78],9.396e-25,***,VLDL Cholesterol
M-VLDL-P,0.74 [0.70-0.78],6.585e-23,***,Concentration of Medium VLDL Particles
S-VLDL-C,0.74 [0.70-0.78],4.610e-23,***,Cholesterol in Small VLDL
M-VLDL-PL,0.74 [0.70-0.78],1.917e-24,***,Phospholipids in Medium VLDL
XS-VLDL-C,0.73 [0.70-0.78],1.835e-22,***,Cholesterol in Very Small VLDL
S-LDL-PL,0.73 [0.70-0.77],4.933e-26,***,Phospholipids in Small LDL
VLDL-CE,0.73 [0.69-0.76],7.011e-28,***,Cholesteryl Esters in VLDL
L-LDL-P,0.72 [0.69-0.76],1.791e-26,***,Concentration of Large LDL Particles
S-VLDL-FC,0.72 [0.68-0.76],1.358e-26,***,Free Cholesterol in Small VLDL
XS-VLDL-CE,0.72 [0.68-0.76],6.745e-25,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-FC,0.72 [0.68-0.76],4.646e-27,***,Free Cholesterol in Medium VLDL
S-LDL-P,0.72 [0.68-0.76],4.816e-28,***,Concentration of Small LDL Particles
S-LDL-C%,0.72 [0.69-0.75],2.567e-44,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-L,0.71 [0.68-0.75],4.589e-32,***,Total-Lipids in Small LDL
LDL-P,0.71 [0.67-0.75],7.566e-30,***,Concentration of LDL Particles
ApoB,0.71 [0.68-0.75],9.552e-34,***,Apolipoprotein B
Total-C,0.71 [0.68-0.75],1.274e-39,***,Total-Cholesterol
Total-CE,0.71 [0.68-0.74],2.098e-39,***,Total-Esterified Cholesterol
LDL-L,0.71 [0.67-0.74],8.860e-40,***,Total-Lipids in LDL
Total-FC,0.71 [0.67-0.74],4.252e-37,***,Total-Free Cholesterol
Remnant-C,0.71 [0.67-0.74],4.308e-38,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-L,0.71 [0.67-0.74],2.582e-36,***,Total-Lipids in Medium LDL
S-LDL-FC,0.71 [0.67-0.74],9.181e-34,***,Free Cholesterol in Small LDL
M-LDL-CE,0.71 [0.67-0.74],4.969e-35,***,Cholesteryl Esters in Medium LDL
LDL-CE,0.71 [0.67-0.74],5.391e-39,***,Cholesteryl Esters in LDL
S-LDL-CE,0.71 [0.67-0.74],1.257e-33,***,Cholesteryl Esters in Small LDL
IDL-PL,0.71 [0.67-0.74],1.129e-31,***,Phospholipids in IDL
L-LDL-L,0.70 [0.67-0.74],2.091e-39,***,Total-Lipids in Large LDL
Non-HDL-C,0.70 [0.67-0.74],6.069e-42,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.70 [0.67-0.74],1.076e-37,***,Cholesteryl Esters in Large LDL
M-VLDL-C,0.70 [0.67-0.74],7.341e-33,***,Cholesterol in Medium VLDL
LDL-C,0.70 [0.67-0.74],5.683e-41,***,LDL Cholesterol
M-LDL-P,0.70 [0.67-0.74],3.472e-32,***,Concentration of Medium LDL Particles
IDL-L,0.70 [0.67-0.74],7.978e-38,***,Total-Lipids in IDL
M-VLDL-CE,0.70 [0.66-0.74],6.006e-33,***,Cholesteryl Esters in Medium VLDL
L-LDL-C,0.70 [0.67-0.74],1.055e-39,***,Cholesterol in Large LDL
M-LDL-PL,0.70 [0.66-0.74],2.371e-35,***,Phospholipids in Medium LDL
M-LDL-C,0.70 [0.67-0.74],7.851e-38,***,Cholesterol in Medium LDL
S-LDL-C,0.70 [0.66-0.74],4.602e-36,***,Cholesterol in Small LDL
Clinical LDL-C,0.70 [0.67-0.73],5.835e-45,***,Clinical LDL Cholesterol
IDL-FC,0.70 [0.66-0.73],8.281e-35,***,Free Cholesterol in IDL
LDL-PL,0.69 [0.66-0.73],1.082e-39,***,Phospholipids in LDL
M-LDL-FC,0.69 [0.66-0.73],2.602e-38,***,Free Cholesterol in Medium LDL
IDL-C,0.69 [0.66-0.73],1.106e-40,***,Cholesterol in IDL
LDL-FC,0.69 [0.66-0.73],1.688e-40,***,Free Cholesterol in LDL
IDL-CE,0.69 [0.65-0.72],4.134e-41,***,Cholesteryl Esters in IDL
L-LDL-FC,0.69 [0.65-0.72],2.951e-40,***,Free Cholesterol in Large LDL
L-LDL-PL,0.69 [0.65-0.72],2.692e-41,***,Phospholipids in Large LDL
IDL-P,0.68 [0.65-0.72],2.942e-36,***,Concentration of IDL Particles
