Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.95 [1.65-2.31],7.447e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.87 [1.62-2.16],9.010e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.85 [1.58-2.18],1.382e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.85 [1.62-2.12],1.964e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.82 [1.60-2.08],6.523e-14,***,Triglycerides to Total-Lipids in IDL percentage
Glu,1.79 [1.58-2.04],1.201e-13,***,Glucose
Glu-lactate,1.77 [1.58-1.99],1.027e-16,***,Glucose-lactate
L-LDL-TG%,1.74 [1.53-1.98],3.664e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.71 [1.49-1.97],3.352e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.69 [1.49-1.92],1.084e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.65 [1.44-1.89],1.262e-07,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.61 [1.37-1.89],0.001,**,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.60 [1.36-1.88],0.002,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,1.52 [1.33-1.73],7.741e-05,***,Spectrometer-corrected alanine
L-HDL-PL%,1.41 [1.25-1.60],0.009,**,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.73 [0.66-0.80],2.784e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.72 [0.66-0.79],2.141e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.71 [0.62-0.80],0.012,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL,0.68 [0.59-0.78],0.040,*,Phospholipids in Small HDL
Total-TG,0.67 [0.58-0.78],0.042,*,Total-Triglycerides
VLDL-TG,0.67 [0.58-0.78],0.043,*,Triglycerides in VLDL
XL-VLDL-PL%,0.67 [0.60-0.75],2.622e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.67 [0.60-0.75],1.353e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.67 [0.57-0.77],0.010,**,Cholesteryl Esters in Small HDL
M-VLDL-C%,0.66 [0.60-0.74],2.647e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-TG,0.66 [0.56-0.77],0.043,*,Triglycerides in Large VLDL
S-HDL-L,0.65 [0.57-0.75],0.001,**,Total-Lipids in Small HDL
MUFA,0.65 [0.57-0.75],7.662e-04,***,Monounsaturated Fatty Acids
XL-HDL-TG,0.64 [0.55-0.76],0.038,*,Triglycerides in Very Large HDL
S-VLDL-CE%,0.64 [0.57-0.72],2.107e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C,0.64 [0.55-0.74],2.252e-04,***,Cholesterol in Small HDL
M-HDL-FC%,0.63 [0.56-0.72],9.963e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-L,0.63 [0.54-0.74],0.002,**,Total-Lipids in Very Large VLDL
XL-VLDL-P,0.63 [0.53-0.74],0.006,**,Concentration of Very Large VLDL Particles
S-HDL-FC%,0.62 [0.53-0.73],0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C,0.62 [0.53-0.73],0.003,**,Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-P,0.62 [0.52-0.73],0.003,**,Concentration of HDL Particles
M-VLDL-FC%,0.61 [0.55-0.69],6.555e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.61 [0.54-0.69],2.280e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-P,0.61 [0.52-0.70],1.101e-05,***,Concentration of Small HDL Particles
M-VLDL-TG,0.60 [0.52-0.71],6.582e-05,***,Triglycerides in Medium VLDL
IDL-C%,0.60 [0.54-0.67],1.040e-15,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-L,0.60 [0.51-0.71],6.324e-05,***,Total-Lipids in Large VLDL
L-LDL-C%,0.60 [0.54-0.67],4.378e-15,***,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-PL,0.60 [0.51-0.70],1.628e-04,***,Phospholipids in Large VLDL
XL-VLDL-PL,0.59 [0.50-0.70],1.288e-04,***,Phospholipids in Very Large VLDL
L-VLDL-P,0.59 [0.50-0.70],1.427e-04,***,Concentration of Large VLDL Particles
M-LDL-C%,0.59 [0.53-0.65],2.267e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.59 [0.53-0.66],2.953e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.59 [0.52-0.66],4.801e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC,0.59 [0.50-0.68],4.172e-07,***,Free Cholesterol in Small HDL
S-VLDL-FC%,0.58 [0.52-0.66],2.014e-12,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-FC,0.58 [0.48-0.71],0.013,*,Free Cholesterol in HDL
XS-VLDL-CE%,0.58 [0.52-0.65],9.189e-17,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,0.57 [0.51-0.64],5.396e-18,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XXL-VLDL-CE,0.57 [0.48-0.68],2.496e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
SFA,0.57 [0.49-0.65],1.058e-10,***,Saturated Fatty Acids
XL-VLDL-FC,0.56 [0.48-0.67],4.350e-06,***,Free Cholesterol in Very Large VLDL
Total-FA,0.56 [0.49-0.64],9.202e-12,***,Total-Fatty Acids
S-VLDL-PL%,0.56 [0.49-0.64],1.288e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-VLDL-FC,0.56 [0.47-0.66],1.732e-06,***,Free Cholesterol in Large VLDL
M-LDL-CE%,0.56 [0.49-0.63],6.267e-13,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-L,0.55 [0.47-0.63],1.184e-10,***,Total-Lipids in VLDL
S-LDL-C%,0.54 [0.49-0.61],7.487e-23,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-P,0.54 [0.46-0.64],4.319e-08,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,0.53 [0.46-0.61],3.763e-13,***,Phosphoglycerides
PC,0.52 [0.45-0.60],2.697e-13,***,Phosphatidylcholines
S-LDL-CE%,0.52 [0.46-0.58],2.791e-21,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-P,0.51 [0.43-0.61],5.543e-09,***,Concentration of Small VLDL Particles
ApoB/ApoA1,0.51 [0.43-0.59],2.756e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-C,0.50 [0.43-0.60],3.582e-10,***,Cholesterol in Large VLDL
Cholines,0.50 [0.44-0.58],1.999e-16,***,Total-Cholines
PUFA,0.50 [0.44-0.58],5.750e-17,***,Polyunsaturated Fatty Acids
S-VLDL-L,0.50 [0.42-0.59],7.429e-12,***,Total-Lipids in Small VLDL
VLDL-PL,0.49 [0.41-0.57],1.124e-13,***,Phospholipids in VLDL
XL-VLDL-C,0.48 [0.41-0.58],3.497e-11,***,Cholesterol in Very Large VLDL
LA,0.48 [0.42-0.55],2.983e-20,***,Linoleic Acid
Omega-6,0.48 [0.42-0.55],8.420e-20,***,Omega-6 Fatty Acids
Total-L,0.47 [0.41-0.53],5.464e-26,***,Total-Lipids in Lipoprotein Particles
Total-PL,0.47 [0.41-0.53],2.185e-22,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-PL,0.46 [0.39-0.55],6.513e-13,***,Phospholipids in Very Small VLDL
M-VLDL-L,0.46 [0.39-0.54],1.300e-17,***,Total-Lipids in Medium VLDL
L-VLDL-CE,0.45 [0.38-0.54],1.656e-13,***,Cholesteryl Esters in Large VLDL
SM,0.45 [0.38-0.53],1.999e-18,***,Sphingomyelins
VLDL-FC,0.44 [0.37-0.52],5.407e-17,***,Free Cholesterol in VLDL
LDL-L,0.44 [0.38-0.50],3.370e-28,***,Total-Lipids in LDL
Clinical LDL-C,0.44 [0.38-0.50],2.344e-30,***,Clinical LDL Cholesterol
S-LDL-FC,0.43 [0.37-0.51],1.130e-19,***,Free Cholesterol in Small LDL
XS-VLDL-L,0.43 [0.37-0.51],6.809e-17,***,Total-Lipids in Very Small VLDL
VLDL-P,0.43 [0.36-0.52],2.092e-15,***,Concentration of VLDL Particles
Total-C,0.43 [0.38-0.49],4.587e-31,***,Total-Cholesterol
Total-CE,0.43 [0.38-0.49],2.361e-30,***,Total-Esterified Cholesterol
S-LDL-PL,0.43 [0.37-0.50],1.329e-19,***,Phospholipids in Small LDL
LDL-C,0.43 [0.37-0.49],1.117e-28,***,LDL Cholesterol
XL-VLDL-CE,0.42 [0.35-0.51],7.834e-16,***,Cholesteryl Esters in Very Large VLDL
L-LDL-L,0.42 [0.37-0.48],2.184e-28,***,Total-Lipids in Large LDL
LDL-CE,0.42 [0.37-0.49],4.828e-28,***,Cholesteryl Esters in LDL
Non-HDL-C,0.42 [0.37-0.48],6.576e-32,***,Total-Cholesterol Minus HDL-C
M-LDL-L,0.42 [0.36-0.49],2.667e-25,***,Total-Lipids in Medium LDL
S-VLDL-PL,0.41 [0.35-0.49],4.161e-18,***,Phospholipids in Small VLDL
L-LDL-C,0.41 [0.36-0.48],3.000e-28,***,Cholesterol in Large LDL
VLDL-C,0.41 [0.35-0.48],4.004e-23,***,VLDL Cholesterol
L-LDL-CE,0.41 [0.35-0.47],3.585e-27,***,Cholesteryl Esters in Large LDL
XS-VLDL-FC,0.40 [0.34-0.49],3.448e-17,***,Free Cholesterol in Very Small VLDL
M-LDL-C,0.40 [0.35-0.47],4.007e-26,***,Cholesterol in Medium LDL
S-VLDL-CE,0.40 [0.34-0.48],6.252e-18,***,Cholesteryl Esters in Small VLDL
S-LDL-L,0.40 [0.34-0.47],5.659e-24,***,Total-Lipids in Small LDL
M-LDL-PL,0.40 [0.34-0.47],7.387e-24,***,Phospholipids in Medium LDL
XS-VLDL-P,0.40 [0.33-0.48],1.164e-17,***,Concentration of Very Small VLDL Particles
M-LDL-CE,0.40 [0.34-0.47],2.122e-25,***,Cholesteryl Esters in Medium LDL
Total-FC,0.40 [0.34-0.46],1.986e-30,***,Total-Free Cholesterol
M-LDL-FC,0.40 [0.34-0.47],1.450e-23,***,Free Cholesterol in Medium LDL
LDL-PL,0.40 [0.34-0.46],3.116e-27,***,Phospholipids in LDL
