Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.60 [1.56-1.65],1.521e-252,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.59 [1.55-1.63],6.000e-250,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.59 [1.55-1.63],1.955e-294,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.54 [1.51-1.58],8.830e-298,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.50 [1.45-1.55],1.861e-114,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.49 [1.46-1.52],5.718e-259,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.47 [1.44-1.50],7.891e-242,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.38 [1.35-1.42],2.742e-152,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.37 [1.34-1.40],2.963e-173,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.33 [1.30-1.36],1.581e-121,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.31 [1.28-1.34],2.785e-112,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.30 [1.26-1.34],2.972e-71,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.30 [1.26-1.34],2.575e-64,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.28 [1.25-1.31],6.345e-84,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.19 [1.16-1.22],2.286e-35,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.18 [1.15-1.21],3.118e-32,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.17 [1.14-1.20],2.154e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.16 [1.14-1.19],3.847e-30,***,Creatinine
XL-HDL-FC%,1.15 [1.12-1.17],5.042e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.13 [1.11-1.16],1.562e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,1.12 [1.09-1.14],2.358e-17,***,Glucose-lactate
Omega-3%,1.11 [1.09-1.14],2.374e-13,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.10 [1.08-1.13],1.477e-11,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu,1.09 [1.07-1.12],1.989e-09,***,Glucose
GlycA,1.09 [1.06-1.11],3.237e-06,***,Glycoprotein Acetyls
XXL-VLDL-FC%,1.08 [1.05-1.11],9.856e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,0.93 [0.91-0.96],0.020,*,Phospholipids in Medium HDL
Omega-6%,0.93 [0.91-0.95],1.062e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-TG,0.92 [0.90-0.95],1.125e-04,***,Triglycerides in HDL
M-HDL-CE,0.92 [0.90-0.95],0.002,**,Cholesteryl Esters in Medium HDL
Omega-3,0.92 [0.90-0.95],1.080e-04,***,Omega-3 Fatty Acids
