Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.17 [2.10-2.25],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.17 [2.10-2.24],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.15 [2.09-2.22],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,2.05 [1.96-2.14],4.405e-213,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.00 [1.95-2.06],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.84 [1.79-1.89],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.77 [1.73-1.82],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.68 [1.63-1.72],5.564e-275,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.66 [1.62-1.71],1.116e-261,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.64 [1.60-1.69],3.856e-253,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.64 [1.60-1.68],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.53 [1.48-1.59],3.317e-130,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.53 [1.48-1.58],5.087e-134,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.46 [1.41-1.50],8.417e-118,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.45 [1.41-1.49],6.572e-153,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.33 [1.29-1.37],3.311e-73,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
DHA%,1.28 [1.25-1.32],5.171e-66,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.28 [1.24-1.32],5.504e-61,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.28 [1.24-1.31],3.940e-61,***,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,1.19 [1.16-1.23],3.247e-30,***,Spectrometer-corrected alanine
XXL-VLDL-FC%,1.17 [1.14-1.21],6.933e-23,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,1.16 [1.13-1.19],8.701e-21,***,Creatinine
S-HDL-PL%,1.16 [1.12-1.19],3.470e-17,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,1.15 [1.12-1.19],3.140e-18,***,Glutamine
