Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.57 [1.38-1.80],2.300e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.47 [1.30-1.67],2.101e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.45 [1.28-1.63],4.746e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.44 [1.26-1.64],0.011,*,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.43 [1.25-1.63],0.033,*,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.42 [1.26-1.61],0.003,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.72 [0.64-0.81],0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.72 [0.64-0.80],3.346e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.71 [0.64-0.80],4.799e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.71 [0.64-0.79],2.529e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.71 [0.62-0.80],0.015,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA,0.71 [0.62-0.81],0.031,*,Linoleic Acid
Total-L,0.71 [0.62-0.80],0.008,**,Total-Lipids in Lipoprotein Particles
M-HDL-FC%,0.70 [0.62-0.79],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE,0.69 [0.60-0.80],0.044,*,Cholesteryl Esters in Small LDL
IDL-C%,0.69 [0.62-0.77],1.439e-06,***,Cholesterol to Total-Lipids in IDL percentage
Remnant-C,0.69 [0.61-0.79],0.006,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-PL,0.69 [0.60-0.79],0.031,*,Phospholipids in Small HDL
Phosphoglyc,0.69 [0.60-0.79],0.011,*,Phosphoglycerides
M-LDL-CE,0.68 [0.60-0.78],0.009,**,Cholesteryl Esters in Medium LDL
Omega-6,0.68 [0.60-0.78],0.002,**,Omega-6 Fatty Acids
PUFA,0.68 [0.60-0.78],0.003,**,Polyunsaturated Fatty Acids
M-LDL-L,0.68 [0.60-0.78],0.004,**,Total-Lipids in Medium LDL
S-LDL-C,0.68 [0.59-0.78],0.010,**,Cholesterol in Small LDL
M-VLDL-CE,0.68 [0.59-0.78],0.030,*,Cholesteryl Esters in Medium VLDL
Non-HDL-C,0.68 [0.60-0.77],2.545e-04,***,Total-Cholesterol Minus HDL-C
PC,0.68 [0.59-0.78],0.005,**,Phosphatidylcholines
S-HDL-L,0.68 [0.59-0.77],0.003,**,Total-Lipids in Small HDL
Total-PL,0.67 [0.59-0.77],8.098e-04,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-FC,0.67 [0.59-0.78],0.007,**,Free Cholesterol in Small HDL
LDL-L,0.67 [0.59-0.77],2.234e-04,***,Total-Lipids in LDL
S-LDL-FC,0.67 [0.58-0.77],0.004,**,Free Cholesterol in Small LDL
IDL-CE%,0.67 [0.60-0.75],1.335e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C,0.67 [0.59-0.77],0.001,**,Cholesterol in Medium LDL
Cholines,0.67 [0.59-0.77],0.001,**,Total-Cholines
M-LDL-PL,0.67 [0.58-0.77],0.003,**,Phospholipids in Medium LDL
LDL-CE,0.67 [0.59-0.76],1.852e-04,***,Cholesteryl Esters in LDL
Total-FC,0.66 [0.58-0.76],2.416e-04,***,Total-Free Cholesterol
LDL-C,0.66 [0.58-0.75],5.280e-05,***,LDL Cholesterol
Clinical LDL-C,0.66 [0.58-0.75],1.139e-05,***,Clinical LDL Cholesterol
IDL-P,0.66 [0.57-0.77],0.009,**,Concentration of IDL Particles
LDL-PL,0.66 [0.57-0.75],2.013e-04,***,Phospholipids in LDL
L-LDL-L,0.66 [0.58-0.75],3.335e-05,***,Total-Lipids in Large LDL
IDL-PL,0.65 [0.57-0.76],0.002,**,Phospholipids in IDL
Total-C,0.65 [0.57-0.74],3.151e-06,***,Total-Cholesterol
IDL-L,0.65 [0.57-0.74],5.694e-05,***,Total-Lipids in IDL
L-LDL-CE,0.65 [0.57-0.74],3.858e-05,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.65 [0.57-0.74],1.328e-05,***,Cholesterol in Large LDL
Total-CE,0.64 [0.56-0.73],8.127e-07,***,Total-Esterified Cholesterol
S-LDL-C%,0.64 [0.57-0.71],2.068e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C,0.64 [0.56-0.73],2.025e-05,***,Cholesterol in Small HDL
IDL-FC,0.63 [0.55-0.73],1.528e-04,***,Free Cholesterol in IDL
S-HDL-CE,0.63 [0.55-0.73],1.939e-05,***,Cholesteryl Esters in Small HDL
M-LDL-FC,0.63 [0.55-0.73],3.812e-05,***,Free Cholesterol in Medium LDL
HDL-P,0.63 [0.54-0.74],0.002,**,Concentration of HDL Particles
LDL-FC,0.63 [0.55-0.72],9.347e-06,***,Free Cholesterol in LDL
S-HDL-P,0.63 [0.55-0.73],2.902e-05,***,Concentration of Small HDL Particles
L-LDL-PL,0.63 [0.55-0.72],9.949e-06,***,Phospholipids in Large LDL
IDL-C,0.63 [0.55-0.72],3.980e-06,***,Cholesterol in IDL
SM,0.63 [0.54-0.72],4.324e-05,***,Sphingomyelins
IDL-CE,0.62 [0.54-0.71],2.340e-06,***,Cholesteryl Esters in IDL
L-LDL-FC,0.62 [0.54-0.71],3.694e-06,***,Free Cholesterol in Large LDL
Total-P,0.61 [0.53-0.72],7.907e-05,***,Total-Concentration of Lipoprotein Particles
