Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-PL%,0.1525,0.3477,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.2462,0.1769,Albumin
GlycA,0.2290,0.1607,Glycoprotein Acetyls
L-LDL-C%,0.0513,0.0984,Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0330,0.0403,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
MUFA%,0.0348,0.0354,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0515,0.0351,Glucose-lactate
LA%,0.0255,0.0290,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0248,0.0137,Pyruvate
Tyr,0.0232,0.0092,Tyrosine
S-LDL-CE%,0.0163,0.0086,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.0135,0.0082,Docosahexaenoic Acid
L-VLDL-FC%,0.0240,0.0072,Free Cholesterol to Total-Lipids in Large VLDL percentage
LA,0.0138,0.0057,Linoleic Acid
DHA%,0.0080,0.0039,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.0033,0.0026,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0040,0.0022,Glucose
3-Hydroxybutyrate,0.0057,0.0021,3-Hydroxybutyrate
Omega-3,0.0038,0.0019,Omega-3 Fatty Acids
Gln,0.0053,0.0018,Glutamine
L-HDL-TG,0.0057,0.0017,Triglycerides in Large HDL
L-LDL-CE%,0.0047,0.0016,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.0028,0.0010,Average Diameter for VLDL Particles
IDL-FC%,0.0027,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0013,0.0008,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.0028,0.0007,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,0.0025,0.0006,Phospholipids to Total-Lipids in Very Small VLDL percentage
PUFA,0.0013,0.0005,Polyunsaturated Fatty Acids
XL-HDL-TG,0.0012,0.0004,Triglycerides in Very Large HDL
HDL-C,0.0017,0.0003,HDL Cholesterol
XS-VLDL-FC%,0.0008,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,0.0008,0.0002,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0007,0.0002,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0005,0.0002,Phenylalanine
Creatinine,0.0005,0.0002,Creatinine
Gly,0.0002,6.2096e-05,Glycine
Val,0.0002,5.6514e-05,Valine
