Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.0907,0.0664,Albumin
GlycA,0.0895,0.0600,Glycoprotein Acetyls
Phe,0.0437,0.0559,Phenylalanine
Gln,0.0480,0.0538,Glutamine
Glu,0.0757,0.0517,Glucose
LDL-size,0.0445,0.0465,Average Diameter for LDL Particles
Tyr,0.0400,0.0450,Tyrosine
Acetate,0.0252,0.0445,Acetate
Citrate,0.0493,0.0435,Citrate
Acetone,0.0263,0.0348,Acetone
Lactate,0.0298,0.0347,Lactate
Ile,0.0337,0.0331,Isoleucine
His,0.0175,0.0291,Histidine
XL-HDL-FC,0.0210,0.0263,Free Cholesterol in Very Large HDL
Sc-ala,0.0358,0.0238,Spectrometer-corrected alanine
M-LDL-CE%,0.0215,0.0196,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA%,0.0272,0.0180,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0105,0.0165,Alanine
DHA,0.0098,0.0152,Docosahexaenoic Acid
M-HDL-PL%,0.0112,0.0151,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0095,0.0141,Free Cholesterol to Total-Lipids in IDL percentage
Creatinine,0.0120,0.0138,Creatinine
Acetoacetate,0.0133,0.0135,Acetoacetate
L-LDL-PL%,0.0102,0.0129,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0122,0.0117,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0082,0.0114,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0097,0.0099,Glycine
Val,0.0073,0.0096,Valine
SFA%,0.0108,0.0090,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0087,0.0083,Phospholipids to Total-Lipids in Medium LDL percentage
Pyruvate,0.0058,0.0080,Pyruvate
XXL-VLDL-CE%,0.0050,0.0079,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0098,0.0077,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0073,0.0073,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.0082,0.0071,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0057,0.0071,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0090,0.0070,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0052,0.0066,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,0.0063,0.0062,Average Diameter for HDL Particles
L-HDL-CE%,0.0025,0.0057,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-CE,0.0060,0.0057,Cholesteryl Esters in Small HDL
IDL-C%,0.0065,0.0055,Cholesterol to Total-Lipids in IDL percentage
L-HDL-TG,0.0033,0.0053,Triglycerides in Large HDL
Total-BCAA,0.0042,0.0051,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-TG%,0.0057,0.0047,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,0.0040,0.0046,Glucose-lactate
Omega-3%,0.0035,0.0042,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0048,0.0041,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0055,0.0037,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0057,0.0036,Free Cholesterol to Total-Lipids in Small HDL percentage
3-Hydroxybutyrate,0.0048,0.0034,3-Hydroxybutyrate
XXL-VLDL-TG%,0.0045,0.0033,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0022,0.0032,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA%,0.0040,0.0030,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,0.0023,0.0030,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0008,0.0027,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,0.0020,0.0025,Triglycerides to Total-Lipids in Large HDL percentage
Leu,0.0027,0.0022,Leucine
S-VLDL-PL%,0.0015,0.0021,Phospholipids to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.0027,0.0021,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-PL%,0.0010,0.0019,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,0.0010,0.0017,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0007,0.0013,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
SM,0.0008,0.0013,Sphingomyelins
S-HDL-CE%,0.0015,0.0013,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE%,0.0007,0.0003,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,0.0002,9.0566e-05,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
