Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.746 [0.703 - 0.777],0.686 [0.684 - 0.688],0.682 [0.602 - 0.744],0.686 [0.684 - 0.688],0.002 [0.001 - 0.002],0.368 [0.288 - 0.430],0.003 [0.003 - 0.004]
Demographic,0.929 [0.907 - 0.942],0.862 [0.861 - 0.863],0.861 [0.807 - 0.908],0.862 [0.861 - 0.863],0.005 [0.004 - 0.006],0.723 [0.670 - 0.771],0.009 [0.008 - 0.011]
Metabolite+Demographic,0.939 [0.918 - 0.952],0.875 [0.874 - 0.877],0.875 [0.813 - 0.923],0.875 [0.874 - 0.877],0.005 [0.005 - 0.006],0.751 [0.688 - 0.798],0.011 [0.009 - 0.013]
