Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.605 [0.589 - 0.622],0.571 [0.569 - 0.573],0.579 [0.536 - 0.606],0.571 [0.569 - 0.573],0.005 [0.004 - 0.005],0.150 [0.106 - 0.178],0.009 [0.008 - 0.010]
Demographic,0.706 [0.698 - 0.716],0.633 [0.631 - 0.635],0.636 [0.609 - 0.661],0.633 [0.630 - 0.635],0.006 [0.005 - 0.006],0.268 [0.241 - 0.293],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.695 [0.686 - 0.703],0.632 [0.630 - 0.634],0.639 [0.607 - 0.665],0.632 [0.630 - 0.634],0.006 [0.005 - 0.006],0.272 [0.239 - 0.297],0.012 [0.011 - 0.013]
