Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.708 [0.660 - 0.755],0.664 [0.661 - 0.666],0.658 [0.568 - 0.765],0.664 [0.661 - 0.666],0.001 [0.001 - 0.002],0.322 [0.231 - 0.429],0.003 [0.002 - 0.003]
Demographic,0.591 [0.543 - 0.644],0.553 [0.550 - 0.555],0.542 [0.456 - 0.621],0.553 [0.550 - 0.555],0.001 [0.001 - 0.001],0.096 [0.009 - 0.174],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.722 [0.670 - 0.769],0.663 [0.661 - 0.665],0.667 [0.569 - 0.751],0.663 [0.661 - 0.665],0.001 [0.001 - 0.002],0.330 [0.232 - 0.413],0.003 [0.002 - 0.003]
