Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.542 [0.494 - 0.581],0.520 [0.518 - 0.522],0.527 [0.452 - 0.600],0.520 [0.518 - 0.522],0.001 [0.001 - 0.001],0.046 [-0.028 - 0.120],0.002 [0.002 - 0.003]
Demographic,0.629 [0.584 - 0.661],0.586 [0.584 - 0.588],0.584 [0.511 - 0.653],0.586 [0.584 - 0.588],0.001 [0.001 - 0.002],0.170 [0.097 - 0.239],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.621 [0.577 - 0.653],0.592 [0.590 - 0.595],0.597 [0.527 - 0.659],0.592 [0.590 - 0.595],0.002 [0.001 - 0.002],0.190 [0.118 - 0.251],0.003 [0.003 - 0.004]
