Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.583 [0.531 - 0.640],0.551 [0.548 - 0.553],0.557 [0.476 - 0.643],0.551 [0.548 - 0.553],0.001 [0.001 - 0.001],0.109 [0.027 - 0.193],0.001 [0.001 - 0.002]
Demographic,0.574 [0.525 - 0.635],0.562 [0.559 - 0.563],0.565 [0.474 - 0.630],0.562 [0.559 - 0.563],0.001 [0.001 - 0.001],0.127 [0.037 - 0.193],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.581 [0.526 - 0.639],0.559 [0.557 - 0.561],0.565 [0.482 - 0.646],0.559 [0.557 - 0.561],0.001 [0.001 - 0.001],0.123 [0.041 - 0.206],0.001 [0.001 - 0.002]
