Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.782 [0.764 - 0.796],0.716 [0.714 - 0.718],0.717 [0.674 - 0.742],0.716 [0.714 - 0.718],0.009 [0.008 - 0.009],0.433 [0.390 - 0.458],0.017 [0.016 - 0.018]
Demographic,0.916 [0.908 - 0.923],0.843 [0.841 - 0.845],0.844 [0.822 - 0.873],0.843 [0.841 - 0.845],0.018 [0.017 - 0.020],0.687 [0.665 - 0.717],0.036 [0.034 - 0.038]
Metabolite+Demographic,0.931 [0.924 - 0.937],0.870 [0.868 - 0.871],0.871 [0.843 - 0.893],0.870 [0.868 - 0.871],0.023 [0.021 - 0.024],0.740 [0.713 - 0.762],0.044 [0.042 - 0.047]
