Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.702 [0.651 - 0.746],0.641 [0.639 - 0.643],0.655 [0.558 - 0.727],0.641 [0.639 - 0.643],0.001 [0.001 - 0.001],0.296 [0.199 - 0.368],0.002 [0.001 - 0.002]
Demographic,0.651 [0.597 - 0.700],0.621 [0.619 - 0.623],0.624 [0.516 - 0.711],0.621 [0.619 - 0.623],0.001 [0.001 - 0.001],0.245 [0.138 - 0.332],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.696 [0.634 - 0.739],0.631 [0.629 - 0.634],0.634 [0.566 - 0.709],0.631 [0.629 - 0.634],0.001 [0.001 - 0.001],0.265 [0.198 - 0.339],0.002 [0.001 - 0.002]
