Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.607 [0.592 - 0.625],0.567 [0.565 - 0.569],0.568 [0.539 - 0.603],0.567 [0.565 - 0.569],0.006 [0.006 - 0.007],0.135 [0.107 - 0.170],0.012 [0.011 - 0.013]
Demographic,0.592 [0.575 - 0.612],0.576 [0.574 - 0.578],0.577 [0.549 - 0.613],0.576 [0.574 - 0.578],0.006 [0.006 - 0.007],0.154 [0.125 - 0.190],0.012 [0.012 - 0.014]
Metabolite+Demographic,0.631 [0.613 - 0.649],0.594 [0.592 - 0.596],0.599 [0.562 - 0.635],0.594 [0.592 - 0.596],0.007 [0.006 - 0.007],0.193 [0.156 - 0.230],0.013 [0.012 - 0.015]
