Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.630 [0.613 - 0.649],0.594 [0.591 - 0.595],0.595 [0.551 - 0.628],0.593 [0.591 - 0.595],0.003 [0.003 - 0.004],0.189 [0.144 - 0.222],0.007 [0.006 - 0.008]
Demographic,0.685 [0.664 - 0.712],0.649 [0.647 - 0.651],0.647 [0.606 - 0.687],0.649 [0.647 - 0.651],0.004 [0.004 - 0.005],0.297 [0.254 - 0.336],0.008 [0.008 - 0.010]
Metabolite+Demographic,0.714 [0.691 - 0.737],0.658 [0.656 - 0.660],0.656 [0.625 - 0.697],0.658 [0.656 - 0.660],0.004 [0.004 - 0.005],0.314 [0.283 - 0.354],0.009 [0.008 - 0.010]
