Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.640 [0.619 - 0.655],0.605 [0.603 - 0.607],0.608 [0.567 - 0.644],0.605 [0.603 - 0.607],0.004 [0.004 - 0.004],0.213 [0.172 - 0.249],0.008 [0.007 - 0.009]
Demographic,0.680 [0.660 - 0.709],0.642 [0.640 - 0.643],0.631 [0.600 - 0.674],0.642 [0.640 - 0.643],0.005 [0.004 - 0.005],0.274 [0.241 - 0.315],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.718 [0.698 - 0.739],0.668 [0.666 - 0.669],0.666 [0.633 - 0.703],0.668 [0.666 - 0.669],0.005 [0.005 - 0.006],0.335 [0.300 - 0.370],0.010 [0.009 - 0.011]
