Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.616 [0.607 - 0.629],0.580 [0.579 - 0.582],0.581 [0.566 - 0.598],0.580 [0.578 - 0.582],0.016 [0.016 - 0.017],0.161 [0.145 - 0.179],0.032 [0.030 - 0.033]
Demographic,0.635 [0.627 - 0.649],0.601 [0.599 - 0.603],0.601 [0.586 - 0.621],0.601 [0.599 - 0.603],0.018 [0.017 - 0.019],0.203 [0.185 - 0.222],0.034 [0.033 - 0.036]
Metabolite+Demographic,0.649 [0.639 - 0.661],0.607 [0.605 - 0.609],0.608 [0.585 - 0.630],0.607 [0.605 - 0.609],0.018 [0.017 - 0.019],0.215 [0.191 - 0.236],0.035 [0.034 - 0.037]
