Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.555 [0.530 - 0.572],0.541 [0.539 - 0.543],0.541 [0.504 - 0.565],0.541 [0.539 - 0.543],0.006 [0.005 - 0.006],0.082 [0.044 - 0.106],0.011 [0.010 - 0.012]
Demographic,0.592 [0.575 - 0.612],0.572 [0.569 - 0.574],0.572 [0.539 - 0.604],0.572 [0.569 - 0.574],0.006 [0.006 - 0.007],0.144 [0.110 - 0.176],0.012 [0.011 - 0.014]
Metabolite+Demographic,0.595 [0.580 - 0.615],0.580 [0.578 - 0.582],0.577 [0.555 - 0.609],0.580 [0.578 - 0.582],0.006 [0.006 - 0.007],0.158 [0.135 - 0.191],0.013 [0.012 - 0.014]
