Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.540 [0.501 - 0.602],0.539 [0.537 - 0.541],0.529 [0.462 - 0.637],0.539 [0.537 - 0.541],0.001 [0.001 - 0.001],0.068 [0.001 - 0.176],0.001 [0.001 - 0.002]
Demographic,0.632 [0.585 - 0.674],0.593 [0.591 - 0.595],0.586 [0.511 - 0.659],0.593 [0.591 - 0.595],0.001 [0.001 - 0.001],0.179 [0.103 - 0.251],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.619 [0.571 - 0.662],0.595 [0.593 - 0.597],0.581 [0.504 - 0.669],0.595 [0.593 - 0.597],0.001 [0.001 - 0.001],0.176 [0.099 - 0.264],0.002 [0.001 - 0.002]
