Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.550 [0.508 - 0.590],0.533 [0.530 - 0.535],0.524 [0.452 - 0.605],0.533 [0.530 - 0.535],0.001 [0.001 - 0.001],0.058 [-0.014 - 0.136],0.002 [0.002 - 0.003]
Demographic,0.587 [0.541 - 0.626],0.574 [0.572 - 0.577],0.573 [0.513 - 0.628],0.574 [0.572 - 0.577],0.001 [0.001 - 0.002],0.149 [0.086 - 0.203],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.556 [0.511 - 0.609],0.536 [0.534 - 0.538],0.534 [0.444 - 0.611],0.536 [0.534 - 0.538],0.001 [0.001 - 0.001],0.070 [-0.020 - 0.147],0.002 [0.002 - 0.003]
