Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.665 [0.612 - 0.722],0.618 [0.616 - 0.620],0.613 [0.523 - 0.719],0.618 [0.616 - 0.620],0.001 [0.001 - 0.001],0.231 [0.141 - 0.336],0.002 [0.001 - 0.002]
Demographic,0.732 [0.687 - 0.763],0.654 [0.652 - 0.656],0.668 [0.564 - 0.738],0.654 [0.652 - 0.656],0.001 [0.001 - 0.001],0.323 [0.217 - 0.392],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.794 [0.760 - 0.833],0.709 [0.707 - 0.711],0.709 [0.632 - 0.805],0.709 [0.707 - 0.711],0.001 [0.001 - 0.001],0.418 [0.340 - 0.514],0.002 [0.002 - 0.003]
