Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.438 [0.406 - 0.479],0.453 [0.451 - 0.455],0.449 [0.406 - 0.516],0.452 [0.451 - 0.455],0.001 [0.001 - 0.001],-0.098 [-0.142 - -0.032],0.002 [0.002 - 0.002]
Demographic,0.479 [0.429 - 0.518],0.496 [0.495 - 0.498],0.502 [0.427 - 0.558],0.496 [0.494 - 0.498],0.001 [0.001 - 0.001],-0.003 [-0.077 - 0.055],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.461 [0.419 - 0.504],0.463 [0.462 - 0.465],0.464 [0.403 - 0.529],0.463 [0.462 - 0.465],0.001 [0.001 - 0.001],-0.074 [-0.135 - -0.007],0.002 [0.002 - 0.002]
