Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.726 [0.713 - 0.745],0.666 [0.664 - 0.668],0.670 [0.637 - 0.703],0.666 [0.664 - 0.668],0.006 [0.005 - 0.007],0.336 [0.303 - 0.368],0.012 [0.011 - 0.013]
Demographic,0.630 [0.610 - 0.651],0.590 [0.587 - 0.592],0.594 [0.560 - 0.626],0.590 [0.587 - 0.592],0.004 [0.004 - 0.005],0.184 [0.149 - 0.216],0.009 [0.008 - 0.009]
Metabolite+Demographic,0.739 [0.729 - 0.757],0.685 [0.682 - 0.687],0.689 [0.657 - 0.719],0.685 [0.682 - 0.687],0.007 [0.006 - 0.007],0.374 [0.341 - 0.404],0.013 [0.012 - 0.014]
