Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.698 [0.689 - 0.706],0.642 [0.639 - 0.644],0.640 [0.622 - 0.656],0.642 [0.639 - 0.644],0.029 [0.027 - 0.030],0.282 [0.264 - 0.297],0.055 [0.053 - 0.057]
Demographic,0.652 [0.643 - 0.659],0.604 [0.602 - 0.606],0.605 [0.588 - 0.622],0.604 [0.602 - 0.607],0.025 [0.024 - 0.026],0.210 [0.193 - 0.226],0.047 [0.045 - 0.050]
Metabolite+Demographic,0.726 [0.718 - 0.734],0.667 [0.665 - 0.669],0.667 [0.651 - 0.685],0.667 [0.665 - 0.669],0.032 [0.031 - 0.033],0.334 [0.318 - 0.353],0.061 [0.059 - 0.064]
