Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.457 [0.413 - 0.508],0.478 [0.477 - 0.480],0.479 [0.411 - 0.550],0.478 [0.477 - 0.480],0.001 [0.001 - 0.001],-0.042 [-0.111 - 0.028],0.001 [0.001 - 0.002]
Demographic,0.489 [0.452 - 0.536],0.492 [0.490 - 0.495],0.494 [0.416 - 0.570],0.492 [0.490 - 0.495],0.001 [0.001 - 0.001],-0.013 [-0.092 - 0.061],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.494 [0.448 - 0.548],0.500 [0.498 - 0.502],0.503 [0.416 - 0.575],0.500 [0.498 - 0.502],0.001 [0.001 - 0.001],0.004 [-0.084 - 0.075],0.002 [0.001 - 0.002]
